Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 2 (20 June 2026),20 June 2026,884,SG250048631,1110701233,31.76,42.14
Day 2 (20 June 2026),20 June 2026,1395,SG250048661,1110701234,8.89,8.65
Day 2 (20 June 2026),20 June 2026,659,SG250050042,1110701236,39.46,56.88
Day 2 (20 June 2026),20 June 2026,1009,SG250051585,1110701237,26.8,33.94
Day 2 (20 June 2026),20 June 2026,1005,SG250052225,1110701238,26.85,34.21
Day 2 (20 June 2026),20 June 2026,213,SG250052250,1110701239,58.09,86.11
Day 2 (20 June 2026),20 June 2026,378,SG250053573,1110701241,50.11,75.29
Day 2 (20 June 2026),20 June 2026,1114,SG250057756,1110701244,22.43,27.06
Day 2 (20 June 2026),20 June 2026,1519,SG250060883,1110701246,-1.2,0.52
Day 2 (20 June 2026),20 June 2026,1266,SG250062308,1110701249,16.16,17.1
Day 2 (20 June 2026),20 June 2026,956,SG250062743,1110701250,28.81,37.42
Day 2 (20 June 2026),20 June 2026,997,SG250063208,1110701251,27.45,34.73
Day 2 (20 June 2026),20 June 2026,1174,SG250063483,1110701252,20.14,23.13
Day 2 (20 June 2026),20 June 2026,375,SG250065143,1110701255,50.43,75.49
Day 2 (20 June 2026),20 June 2026,1265,SG250065769,1110701256,16.18,17.17
Day 2 (20 June 2026),20 June 2026,520,SG250074933,1110701261,44.42,65.99
Day 2 (20 June 2026),20 June 2026,53,SG250075224,1110701262,69.05,96.59
Day 2 (20 June 2026),20 June 2026,1161,SG250076230,1110701264,20.51,23.98
Day 2 (20 June 2026),20 June 2026,1429,SG250076654,1110701265,7.19,6.42
Day 2 (20 June 2026),20 June 2026,717,SG250080033,1110701266,37.1,53.08
Day 2 (20 June 2026),20 June 2026,993,SG250080869,1110701268,27.47,34.99
Day 2 (20 June 2026),20 June 2026,496,SG250082517,1110701269,45.44,67.56
Day 2 (20 June 2026),20 June 2026,984,SG250084421,1110701270,27.8,35.58
Day 2 (20 June 2026),20 June 2026,1343,SG250085631,1110701272,12.22,12.06
Day 2 (20 June 2026),20 June 2026,413,SG250086635,1110701273,49.06,73.0
Day 2 (20 June 2026),20 June 2026,1104,SG250088129,1110701274,22.86,27.72
Day 2 (20 June 2026),20 June 2026,886,SG250090275,1110701277,31.5,42.01
Day 2 (20 June 2026),20 June 2026,1399,SG250091229,1110701279,8.68,8.39
Day 2 (20 June 2026),20 June 2026,458,SG250092716,1110701280,47.1,70.05
Day 2 (20 June 2026),20 June 2026,1105,SG250093104,1110701281,22.86,27.65
Day 2 (20 June 2026),20 June 2026,76,SG250095487,1110701283,66.75,95.09
Day 2 (20 June 2026),20 June 2026,836,SG250106920,1110701286,33.15,45.28
Day 2 (20 June 2026),20 June 2026,1227,SG250109590,1110701287,17.87,19.66
Day 2 (20 June 2026),20 June 2026,101,SG250111132,1110701289,64.75,93.45
Day 2 (20 June 2026),20 June 2026,11,SG250112462,1110701291,77.7,99.34
Day 2 (20 June 2026),20 June 2026,1068,SG250114033,1110701293,24.43,30.08
Day 2 (20 June 2026),20 June 2026,1370,SG250115196,1110701294,10.44,10.29
Day 2 (20 June 2026),20 June 2026,1363,SG250119667,1110701296,10.89,10.75
Day 2 (20 June 2026),20 June 2026,172,SG250122368,1110701299,60.39,88.79
Day 2 (20 June 2026),20 June 2026,729,SG250128038,1110701308,36.74,52.29
Day 2 (20 June 2026),20 June 2026,783,SG250129342,1110701310,35.11,48.75
Day 2 (20 June 2026),20 June 2026,383,SG250129353,1110701311,50.08,74.97
Day 2 (20 June 2026),20 June 2026,426,SG250137627,1110701320,48.43,72.15
Day 2 (20 June 2026),20 June 2026,79,SG250137903,1110701321,66.73,94.89
Day 2 (20 June 2026),20 June 2026,848,SG250138167,1110701323,32.79,44.5
Day 2 (20 June 2026),20 June 2026,210,SG250138926,1110701324,58.1,86.3
Day 2 (20 June 2026),20 June 2026,361,SG250142710,1110701331,51.08,76.41
Day 2 (20 June 2026),20 June 2026,269,SG250145336,1110701334,55.11,82.44
Day 2 (20 June 2026),20 June 2026,1235,SG250146993,1110701335,17.52,19.13
Day 2 (20 June 2026),20 June 2026,663,SG250148515,1110701337,39.4,56.62
Day 2 (20 June 2026),20 June 2026,290,SG250001320,1120701341,54.06,81.06
Day 2 (20 June 2026),20 June 2026,119,SG250001452,1120701342,63.09,92.27
Day 2 (20 June 2026),20 June 2026,560,SG250004113,1120701346,43.11,63.37
Day 2 (20 June 2026),20 June 2026,1397,SG250004709,1120701347,8.82,8.52
Day 2 (20 June 2026),20 June 2026,109,SG250013003,1120701351,64.07,92.92
Day 2 (20 June 2026),20 June 2026,129,SG250015775,1120701352,62.41,91.61
Day 2 (20 June 2026),20 June 2026,1353,SG250016726,1120701353,12.12,11.4
Day 2 (20 June 2026),20 June 2026,460,SG250020245,1120701354,47.09,69.92
Day 2 (20 June 2026),20 June 2026,950,SG250020659,1120701355,29.09,37.81
Day 2 (20 June 2026),20 June 2026,24,SG250025067,1120701356,74.04,98.49
Day 2 (20 June 2026),20 June 2026,1232,SG250025826,1120701358,17.54,19.33
Day 2 (20 June 2026),20 June 2026,160,SG250028901,1120701361,61.06,89.58
Day 2 (20 June 2026),20 June 2026,985,SG250029693,1120701362,27.8,35.52
Day 2 (20 June 2026),20 June 2026,1276,SG250036098,1120701365,15.8,16.45
Day 2 (20 June 2026),20 June 2026,1514,SG250038262,1120701367,-0.86,0.85
Day 2 (20 June 2026),20 June 2026,686,SG250041680,1120701368,38.45,55.11
Day 2 (20 June 2026),20 June 2026,924,SG250044222,1120701370,30.13,39.52
Day 2 (20 June 2026),20 June 2026,698,SG250047132,1120701372,37.73,54.33
Day 2 (20 June 2026),20 June 2026,1016,SG250048151,1120701373,26.44,33.49
Day 2 (20 June 2026),20 June 2026,474,SG250049554,1120701374,46.12,69.0
Day 2 (20 June 2026),20 June 2026,343,SG250051946,1120701375,51.71,77.59
Day 2 (20 June 2026),20 June 2026,628,SG250052214,1120701377,40.44,58.91
Day 2 (20 June 2026),20 June 2026,731,SG250053096,1120701378,36.48,52.16
Day 2 (20 June 2026),20 June 2026,1431,SG250056673,1120701379,7.13,6.29
Day 2 (20 June 2026),20 June 2026,594,SG250058164,1120701380,41.76,61.14
Day 2 (20 June 2026),20 June 2026,1051,SG250058251,1120701381,24.82,31.19
Day 2 (20 June 2026),20 June 2026,356,SG250059326,1120701383,51.09,76.74
Day 2 (20 June 2026),20 June 2026,695,SG250059449,1120701384,37.81,54.52
Day 2 (20 June 2026),20 June 2026,1362,SG250063001,1120701385,11.1,10.81
Day 2 (20 June 2026),20 June 2026,1467,SG250067863,1120701387,4.2,3.93
Day 2 (20 June 2026),20 June 2026,582,SG250070705,1120701388,42.13,61.93
Day 2 (20 June 2026),20 June 2026,1369,SG250071781,1120701389,10.5,10.35
Day 2 (20 June 2026),20 June 2026,1327,SG250077031,1120701391,13.49,13.11
Day 2 (20 June 2026),20 June 2026,382,SG250084806,1120701392,50.09,75.03
Day 2 (20 June 2026),20 June 2026,632,SG250087262,1120701393,40.42,58.65
Day 2 (20 June 2026),20 June 2026,1150,SG250093247,1120701397,21.13,24.71
Day 2 (20 June 2026),20 June 2026,614,SG250093671,1120701398,41.12,59.83
Day 2 (20 June 2026),20 June 2026,1295,SG250095194,1120701400,14.83,15.2
Day 2 (20 June 2026),20 June 2026,1254,SG250098704,1120701403,16.52,17.89
Day 2 (20 June 2026),20 June 2026,1158,SG250098887,1120701404,20.82,24.18
Day 2 (20 June 2026),20 June 2026,152,SG250102927,1120701408,61.38,90.1
Day 2 (20 June 2026),20 June 2026,498,SG250119001,1120701413,45.41,67.43
Day 2 (20 June 2026),20 June 2026,1099,SG250119164,1120701414,23.16,28.05
Day 2 (20 June 2026),20 June 2026,529,SG250130395,1120701422,44.11,65.4
Day 2 (20 June 2026),20 June 2026,602,SG250139637,1120701426,41.45,60.62
Day 2 (20 June 2026),20 June 2026,825,SG250142123,1120701429,33.49,46.0
Day 2 (20 June 2026),20 June 2026,662,SG250001219,1130701436,39.42,56.68
Day 2 (20 June 2026),20 June 2026,515,SG250001462,1130701437,44.44,66.32
Day 2 (20 June 2026),20 June 2026,9,SG250001644,1130701438,79.05,99.48
Day 2 (20 June 2026),20 June 2026,1153,SG250001881,1130701439,20.86,24.51
Day 2 (20 June 2026),20 June 2026,830,SG250003506,1130701440,33.46,45.67
Day 2 (20 June 2026),20 June 2026,1136,SG250004383,1130701441,21.49,25.62
Day 2 (20 June 2026),20 June 2026,1480,SG250006664,1130701443,2.9,3.08
Day 2 (20 June 2026),20 June 2026,1522,SG250007361,1130701445,-2.41,0.33
Day 2 (20 June 2026),20 June 2026,933,SG250008849,1130701446,29.8,38.93
Day 2 (20 June 2026),20 June 2026,794,SG250009273,1130701447,34.77,48.03
Day 2 (20 June 2026),20 June 2026,297,SG250009477,1130701449,53.45,80.6
Day 2 (20 June 2026),20 June 2026,139,SG250011759,1130701450,61.74,90.96
Day 2 (20 June 2026),20 June 2026,1029,SG250011914,1130701451,25.82,32.63
Day 2 (20 June 2026),20 June 2026,198,SG250013725,1130701455,59.06,87.09
Day 2 (20 June 2026),20 June 2026,313,SG250014853,1130701456,52.76,79.55
Day 2 (20 June 2026),20 June 2026,1354,SG250014950,1130701457,11.85,11.34
Day 2 (20 June 2026),20 June 2026,327,SG250015626,1130701459,52.1,78.64
Day 2 (20 June 2026),20 June 2026,1026,SG250015838,1130701460,25.83,32.83
Day 2 (20 June 2026),20 June 2026,179,SG250017124,1130701461,60.06,88.34
Day 2 (20 June 2026),20 June 2026,1268,SG250017736,1130701462,16.11,16.97
Day 2 (20 June 2026),20 June 2026,476,SG250017753,1130701463,46.1,68.87
Day 2 (20 June 2026),20 June 2026,765,SG250019964,1130701465,35.74,49.93
Day 2 (20 June 2026),20 June 2026,921,SG250020781,1130701467,30.16,39.71
Day 2 (20 June 2026),20 June 2026,1027,SG250025379,1130701470,25.83,32.77
Day 2 (20 June 2026),20 June 2026,1160,SG250027796,1130701472,20.53,24.05
Day 2 (20 June 2026),20 June 2026,712,SG250029763,1130701474,37.14,53.41
Day 2 (20 June 2026),20 June 2026,467,SG250030104,1130701475,46.45,69.46
Day 2 (20 June 2026),20 June 2026,873,SG250031535,1130701476,32.11,42.86
Day 2 (20 June 2026),20 June 2026,1134,SG250038786,1130701480,21.5,25.75
Day 2 (20 June 2026),20 June 2026,982,SG250039513,1130701481,27.82,35.71
Day 2 (20 June 2026),20 June 2026,1333,SG250040525,1130701482,13.1,12.71
Day 2 (20 June 2026),20 June 2026,1041,SG250042948,1130701483,25.44,31.85
Day 2 (20 June 2026),20 June 2026,1445,SG250044650,1130701485,6.2,5.37
Day 2 (20 June 2026),20 June 2026,104,SG250045025,1130701486,64.42,93.25
Day 2 (20 June 2026),20 June 2026,1003,SG250048077,1130701488,27.12,34.34
Day 2 (20 June 2026),20 June 2026,1520,SG250048692,1130701490,-2.15,0.46
Day 2 (20 June 2026),20 June 2026,826,SG250050192,1130701491,33.49,45.94
Day 2 (20 June 2026),20 June 2026,629,SG250051995,1130701493,40.44,58.85
Day 2 (20 June 2026),20 June 2026,1193,SG250056308,1130701496,19.2,21.89
Day 2 (20 June 2026),20 June 2026,894,SG250057941,1130701497,31.46,41.48
Day 2 (20 June 2026),20 June 2026,1505,SG250059468,1130701498,0.25,1.44
Day 2 (20 June 2026),20 June 2026,631,SG250061982,1130701500,40.43,58.72
Day 2 (20 June 2026),20 June 2026,824,SG250068636,1130701502,33.5,46.07
Day 2 (20 June 2026),20 June 2026,1443,SG250070357,1130701503,6.51,5.5
Day 2 (20 June 2026),20 June 2026,463,SG250073321,1130701505,46.8,69.72
Day 2 (20 June 2026),20 June 2026,428,SG250083322,1130701507,48.42,72.02
Day 2 (20 June 2026),20 June 2026,1310,SG250094752,1130701510,14.19,14.22
Day 2 (20 June 2026),20 June 2026,287,SG250098735,1130701511,54.09,81.26
Day 2 (20 June 2026),20 June 2026,861,SG250099279,1130701512,32.16,43.64
Day 2 (20 June 2026),20 June 2026,1034,SG250108031,1130701514,25.52,32.31
Day 2 (20 June 2026),20 June 2026,1441,SG250108044,1130701515,6.54,5.64
Day 2 (20 June 2026),20 June 2026,1209,SG250108635,1130701516,18.78,20.84
Day 2 (20 June 2026),20 June 2026,241,SG250112133,1130701518,56.44,84.27
Day 2 (20 June 2026),20 June 2026,674,SG250112674,1130701519,38.82,55.9
Day 2 (20 June 2026),20 June 2026,1491,SG250118873,1130701521,1.58,2.36
Day 2 (20 June 2026),20 June 2026,134,SG250119384,1130701522,62.08,91.28
Day 2 (20 June 2026),20 June 2026,745,SG250123471,1130701525,36.16,51.25
Day 2 (20 June 2026),20 June 2026,499,SG250133936,1130701527,45.41,67.37
Day 2 (20 June 2026),20 June 2026,1320,SG250136702,1130701528,13.55,13.56
Day 2 (20 June 2026),20 June 2026,1329,SG250137816,1130701531,13.19,12.98
Day 2 (20 June 2026),20 June 2026,373,SG250145067,1130701533,50.44,75.62
Day 2 (20 June 2026),20 June 2026,839,SG250000674,1140701536,33.13,45.09
Day 2 (20 June 2026),20 June 2026,194,SG250000741,1140701537,59.09,87.35
Day 2 (20 June 2026),20 June 2026,1074,SG250001560,1140701538,24.18,29.69
Day 2 (20 June 2026),20 June 2026,123,SG250001995,1140701539,62.76,92.01
Day 2 (20 June 2026),20 June 2026,808,SG250004480,1140701541,34.42,47.12
Day 2 (20 June 2026),20 June 2026,1018,SG250004590,1140701542,26.15,33.36
Day 2 (20 June 2026),20 June 2026,282,SG250004818,1140701544,54.43,81.59
Day 2 (20 June 2026),20 June 2026,635,SG250007017,1140701546,40.15,58.45
Day 2 (20 June 2026),20 June 2026,434,SG250011332,1140701549,48.09,71.63
Day 2 (20 June 2026),20 June 2026,1481,SG250012906,1140701550,2.9,3.01
Day 2 (20 June 2026),20 June 2026,384,SG250013627,1140701551,50.08,74.9
Day 2 (20 June 2026),20 June 2026,1411,SG250015359,1140701554,8.15,7.6
Day 2 (20 June 2026),20 June 2026,1447,SG250016168,1140701556,5.89,5.24
Day 2 (20 June 2026),20 June 2026,1506,SG250016256,1140701557,0.25,1.38
Day 2 (20 June 2026),20 June 2026,951,SG250017836,1140701558,28.84,37.75
Day 2 (20 June 2026),20 June 2026,548,SG250018256,1140701559,43.43,64.15
Day 2 (20 June 2026),20 June 2026,1014,SG250018297,1140701560,26.47,33.62
Day 2 (20 June 2026),20 June 2026,1100,SG250022331,1140701561,23.16,27.98
Day 2 (20 June 2026),20 June 2026,922,SG250027976,1140701563,30.15,39.65
Day 2 (20 June 2026),20 June 2026,113,SG250029156,1140701564,63.74,92.66
Day 2 (20 June 2026),20 June 2026,575,SG250029722,1140701567,42.46,62.39
Day 2 (20 June 2026),20 June 2026,1356,SG250033466,1140701569,11.54,11.21
Day 2 (20 June 2026),20 June 2026,878,SG250035498,1140701570,31.83,42.53
Day 2 (20 June 2026),20 June 2026,1314,SG250035514,1140701571,13.86,13.96
Day 2 (20 June 2026),20 June 2026,683,SG250036549,1140701573,38.48,55.31
Day 2 (20 June 2026),20 June 2026,843,SG250042320,1140701576,33.1,44.82
Day 2 (20 June 2026),20 June 2026,1517,SG250045813,1140701577,-1.08,0.66
Day 2 (20 June 2026),20 June 2026,1056,SG250046649,1140701578,24.79,30.87
Day 2 (20 June 2026),20 June 2026,424,SG250051040,1140701581,48.44,72.28
Day 2 (20 June 2026),20 June 2026,303,SG250054008,1140701582,53.09,80.21
Day 2 (20 June 2026),20 June 2026,1170,SG250055886,1140701583,20.2,23.39
Day 2 (20 June 2026),20 June 2026,1062,SG250057369,1140701584,24.51,30.47
Day 2 (20 June 2026),20 June 2026,23,SG250060379,1140701586,74.05,98.56
Day 2 (20 June 2026),20 June 2026,740,SG250061195,1140701588,36.42,51.57
Day 2 (20 June 2026),20 June 2026,386,SG250061909,1140701589,50.07,74.77
Day 2 (20 June 2026),20 June 2026,225,SG250066206,1140701592,57.4,85.32
Day 2 (20 June 2026),20 June 2026,1023,SG250066989,1140701593,26.12,33.03
Day 2 (20 June 2026),20 June 2026,1108,SG250071558,1140701595,22.84,27.46
Day 2 (20 June 2026),20 June 2026,1210,SG250071571,1140701596,18.78,20.77
Day 2 (20 June 2026),20 June 2026,506,SG250074230,1140701599,44.76,66.91
Day 2 (20 June 2026),20 June 2026,1283,SG250078799,1140701600,15.21,15.99
Day 2 (20 June 2026),20 June 2026,872,SG250079468,1140701601,32.12,42.92
Day 2 (20 June 2026),20 June 2026,1071,SG250089517,1140701605,24.19,29.88
Day 2 (20 June 2026),20 June 2026,1340,SG250090832,1140701607,12.53,12.25
Day 2 (20 June 2026),20 June 2026,1456,SG250098604,1140701610,5.56,4.65
Day 2 (20 June 2026),20 June 2026,1435,SG250101507,1140701612,6.9,6.03
Day 2 (20 June 2026),20 June 2026,49,SG250111163,1140701615,69.74,96.85
Day 2 (20 June 2026),20 June 2026,227,SG250111877,1140701617,57.1,85.19
Day 2 (20 June 2026),20 June 2026,1053,SG250119262,1140701618,24.81,31.06
Day 2 (20 June 2026),20 June 2026,974,SG250122817,1140701620,28.42,36.24
Day 2 (20 June 2026),20 June 2026,1063,SG250133749,1140701633,24.51,30.41
Day 2 (20 June 2026),20 June 2026,429,SG250135186,1140701635,48.41,71.95
Day 2 (20 June 2026),20 June 2026,124,SG250138851,1140701638,62.76,91.94
Day 2 (20 June 2026),20 June 2026,219,SG250138902,1140701639,57.44,85.71
Day 2 (20 June 2026),20 June 2026,549,SG250147145,1140701642,43.43,64.09
Day 2 (20 June 2026),20 June 2026,837,SG250147763,1140701643,33.14,45.22
Day 2 (20 June 2026),20 June 2026,735,SG250148170,1140701645,36.46,51.9
Day 2 (20 June 2026),20 June 2026,1272,SG250149921,1140701646,15.85,16.71
Day 2 (20 June 2026),20 June 2026,1220,SG250000447,1150701647,18.47,20.12
Day 2 (20 June 2026),20 June 2026,1418,SG250001149,1150701648,7.81,7.14
Day 2 (20 June 2026),20 June 2026,1513,SG250001150,1150701649,-0.79,0.92
Day 2 (20 June 2026),20 June 2026,350,SG250001236,1150701650,51.41,77.13
Day 2 (20 June 2026),20 June 2026,796,SG250003846,1150701652,34.49,47.9
Day 2 (20 June 2026),20 June 2026,56,SG250004335,1150701654,68.74,96.4
Day 2 (20 June 2026),20 June 2026,708,SG250004447,1150701655,37.45,53.67
Day 2 (20 June 2026),20 June 2026,143,SG250005356,1150701656,61.42,90.69
Day 2 (20 June 2026),20 June 2026,1386,SG250005915,1150701657,9.56,9.24
Day 2 (20 June 2026),20 June 2026,1502,SG250006287,1150701659,0.55,1.64
Day 2 (20 June 2026),20 June 2026,425,SG250006686,1150701661,48.44,72.21
Day 2 (20 June 2026),20 June 2026,182,SG250007042,1150701662,59.74,88.14
Day 2 (20 June 2026),20 June 2026,799,SG250007749,1150701663,34.47,47.71
Day 2 (20 June 2026),20 June 2026,1455,SG250007865,1150701665,5.57,4.72
Day 2 (20 June 2026),20 June 2026,940,SG250009996,1150701669,29.49,38.47
Day 2 (20 June 2026),20 June 2026,131,SG250010547,1150701672,62.4,91.48
Day 2 (20 June 2026),20 June 2026,218,SG250011247,1150701677,57.75,85.78
Day 2 (20 June 2026),20 June 2026,30,SG250011445,1150701678,72.71,98.1
Day 2 (20 June 2026),20 June 2026,138,SG250012894,1150701683,61.75,91.02
Day 2 (20 June 2026),20 June 2026,1246,SG250013445,1150701684,17.14,18.41
Day 2 (20 June 2026),20 June 2026,928,SG250013771,1150701685,30.09,39.25
Day 2 (20 June 2026),20 June 2026,511,SG250013862,1150701686,44.46,66.58
Day 2 (20 June 2026),20 June 2026,77,SG250014280,1150701687,66.75,95.02
Day 2 (20 June 2026),20 June 2026,162,SG250014374,1150701688,61.04,89.45
Day 2 (20 June 2026),20 June 2026,450,SG250014944,1150701691,47.42,70.58
Day 2 (20 June 2026),20 June 2026,1383,SG250015052,1150701693,9.8,9.44
Day 2 (20 June 2026),20 June 2026,1166,SG250015428,1150701695,20.48,23.66
Day 2 (20 June 2026),20 June 2026,122,SG250017137,1150701700,63.06,92.07
Day 2 (20 June 2026),20 June 2026,273,SG250017927,1150701703,54.78,82.18
Day 2 (20 June 2026),20 June 2026,1059,SG250018455,1150701704,24.77,30.67
Day 2 (20 June 2026),20 June 2026,795,SG250018739,1150701705,34.73,47.97
Day 2 (20 June 2026),20 June 2026,398,SG250019475,1150701706,49.45,73.98
Day 2 (20 June 2026),20 June 2026,1054,SG250020547,1150701710,24.81,31.0
Day 2 (20 June 2026),20 June 2026,1400,SG250021220,1150701712,8.56,8.32
Day 2 (20 June 2026),20 June 2026,365,SG250021567,1150701713,50.77,76.15
Day 2 (20 June 2026),20 June 2026,568,SG250023206,1150701714,42.8,62.84
Day 2 (20 June 2026),20 June 2026,366,SG250023653,1150701715,50.76,76.08
Day 2 (20 June 2026),20 June 2026,410,SG250023800,1150701716,49.1,73.2
Day 2 (20 June 2026),20 June 2026,444,SG250024088,1150701718,47.45,70.97
Day 2 (20 June 2026),20 June 2026,525,SG250025225,1150701719,44.13,65.66
Day 2 (20 June 2026),20 June 2026,1012,SG250025408,1150701720,26.5,33.75
Day 2 (20 June 2026),20 June 2026,362,SG250025625,1150701721,51.08,76.34
Day 2 (20 June 2026),20 June 2026,31,SG250026548,1150701723,72.4,98.03
Day 2 (20 June 2026),20 June 2026,748,SG250027213,1150701724,36.14,51.05
Day 2 (20 June 2026),20 June 2026,114,SG250030150,1150701728,63.42,92.6
Day 2 (20 June 2026),20 June 2026,195,SG250031169,1150701729,59.09,87.29
Day 2 (20 June 2026),20 June 2026,559,SG250033126,1150701734,43.12,63.43
Day 2 (20 June 2026),20 June 2026,1035,SG250033199,1150701735,25.5,32.24
Day 2 (20 June 2026),20 June 2026,939,SG250035482,1150701740,29.5,38.53
Day 2 (20 June 2026),20 June 2026,1315,SG250036714,1150701742,13.85,13.89
Day 2 (20 June 2026),20 June 2026,964,SG250037059,1150701743,28.73,36.89
Day 2 (20 June 2026),20 June 2026,469,SG250038420,1150701744,46.44,69.33
Day 2 (20 June 2026),20 June 2026,1496,SG250039412,1150701747,1.35,2.03
Day 2 (20 June 2026),20 June 2026,553,SG250040270,1150701748,43.41,63.83
Day 2 (20 June 2026),20 June 2026,347,SG250040641,1150701750,51.43,77.33
Day 2 (20 June 2026),20 June 2026,26,SG250042347,1150701753,73.4,98.36
Day 2 (20 June 2026),20 June 2026,687,SG250042914,1150701754,38.45,55.05
Day 2 (20 June 2026),20 June 2026,751,SG250043246,1150701756,36.12,50.85
Day 2 (20 June 2026),20 June 2026,1155,SG250043591,1150701757,20.85,24.38
Day 2 (20 June 2026),20 June 2026,815,SG250044606,1150701758,33.83,46.66
Day 2 (20 June 2026),20 June 2026,199,SG250045159,1150701759,58.77,87.02
Day 2 (20 June 2026),20 June 2026,508,SG250045387,1150701760,44.74,66.78
Day 2 (20 June 2026),20 June 2026,723,SG250046740,1150701761,36.79,52.69
Day 2 (20 June 2026),20 June 2026,618,SG250049278,1150701764,41.08,59.57
Day 2 (20 June 2026),20 June 2026,1325,SG250050266,1150701765,13.53,13.24
Day 2 (20 June 2026),20 June 2026,733,SG250050689,1150701766,36.47,52.03
Day 2 (20 June 2026),20 June 2026,539,SG250051220,1150701768,43.76,64.74
Day 2 (20 June 2026),20 June 2026,54,SG250052977,1150701769,69.05,96.53
Day 2 (20 June 2026),20 June 2026,1344,SG250055812,1150701774,12.22,11.99
Day 2 (20 June 2026),20 June 2026,1251,SG250056448,1150701776,16.54,18.09
Day 2 (20 June 2026),20 June 2026,661,SG250057318,1150701778,39.44,56.75
Day 2 (20 June 2026),20 June 2026,395,SG250057458,1150701779,49.74,74.18
Day 2 (20 June 2026),20 June 2026,1518,SG250057643,1150701781,-1.11,0.59
Day 2 (20 June 2026),20 June 2026,348,SG250060907,1150701784,51.43,77.26
Day 2 (20 June 2026),20 June 2026,800,SG250063856,1150701789,34.47,47.64
Day 2 (20 June 2026),20 June 2026,572,SG250066285,1150701793,42.76,62.58
Day 2 (20 June 2026),20 June 2026,1038,SG250066668,1150701796,25.48,32.04
Day 2 (20 June 2026),20 June 2026,1426,SG250067466,1150701797,7.21,6.62
Day 2 (20 June 2026),20 June 2026,497,SG250068811,1150701798,45.44,67.5
Day 2 (20 June 2026),20 June 2026,1473,SG250069841,1150701801,3.46,3.54
Day 2 (20 June 2026),20 June 2026,1091,SG250070928,1150701802,23.47,28.57
Day 2 (20 June 2026),20 June 2026,87,SG250075262,1150701809,66.08,94.36
Day 2 (20 June 2026),20 June 2026,675,SG250075263,1150701810,38.82,55.83
Day 2 (20 June 2026),20 June 2026,419,SG250081557,1150701816,48.77,72.61
Day 2 (20 June 2026),20 June 2026,226,SG250083762,1150701817,57.4,85.26
Day 2 (20 June 2026),20 June 2026,296,SG250086106,1150701821,53.74,80.67
Day 2 (20 June 2026),20 June 2026,1497,SG250087241,1150701825,1.34,1.97
Day 2 (20 June 2026),20 June 2026,1137,SG250088563,1150701827,21.49,25.56
Day 2 (20 June 2026),20 June 2026,196,SG250088794,1150701828,59.07,87.22
Day 2 (20 June 2026),20 June 2026,374,SG250089430,1150701829,50.44,75.56
Day 2 (20 June 2026),20 June 2026,957,SG250091852,1150701834,28.81,37.35
Day 2 (20 June 2026),20 June 2026,1458,SG250092849,1150701835,5.43,4.52
Day 2 (20 June 2026),20 June 2026,703,SG250094188,1150701836,37.48,54.0
Day 2 (20 June 2026),20 June 2026,267,SG250095649,1150701841,55.42,82.57
Day 2 (20 June 2026),20 June 2026,833,SG250096047,1150701842,33.44,45.48
Day 2 (20 June 2026),20 June 2026,1381,SG250097229,1150701843,9.89,9.57
Day 2 (20 June 2026),20 June 2026,69,SG250097415,1150701844,67.41,95.54
Day 2 (20 June 2026),20 June 2026,1457,SG250098695,1150701848,5.46,4.59
Day 2 (20 June 2026),20 June 2026,357,SG250099574,1150701850,51.09,76.67
Day 2 (20 June 2026),20 June 2026,877,SG250102122,1150701854,32.07,42.6
Day 2 (20 June 2026),20 June 2026,1147,SG250105907,1150701856,21.15,24.9
Day 2 (20 June 2026),20 June 2026,1330,SG250108271,1150701862,13.18,12.91
Day 2 (20 June 2026),20 June 2026,1376,SG250108580,1150701863,10.14,9.9
Day 2 (20 June 2026),20 June 2026,1468,SG250112844,1150701866,3.89,3.87
Day 2 (20 June 2026),20 June 2026,586,SG250117786,1150701871,42.05,61.66
Day 2 (20 June 2026),20 June 2026,791,SG250119787,1150701874,34.8,48.23
Day 2 (20 June 2026),20 June 2026,505,SG250120133,1150701876,44.77,66.97
Day 2 (20 June 2026),20 June 2026,279,SG250120605,1150701878,54.75,81.78
Day 2 (20 June 2026),20 June 2026,1407,SG250120907,1150701879,8.22,7.86
Day 2 (20 June 2026),20 June 2026,952,SG250122094,1150701881,28.84,37.68
Day 2 (20 June 2026),20 June 2026,516,SG250124631,1150701886,44.44,66.25
Day 2 (20 June 2026),20 June 2026,240,SG250124731,1150701887,56.73,84.34
Day 2 (20 June 2026),20 June 2026,352,SG250125158,1150701888,51.12,77.0
Day 2 (20 June 2026),20 June 2026,1408,SG250126138,1150701892,8.2,7.8
Day 2 (20 June 2026),20 June 2026,1039,SG250135357,1150701902,25.46,31.98
Day 2 (20 June 2026),20 June 2026,1309,SG250135782,1150701903,14.2,14.29
Day 2 (20 June 2026),20 June 2026,1031,SG250140095,1150701910,25.8,32.5
Day 2 (20 June 2026),20 June 2026,402,SG250141985,1150701912,49.43,73.72
Day 2 (20 June 2026),20 June 2026,1476,SG250143240,1150701913,3.0,3.34
Day 2 (20 June 2026),20 June 2026,1364,SG250146685,1150701917,10.89,10.68
Day 2 (20 June 2026),20 June 2026,1500,SG250146955,1150701918,0.87,1.77
Day 2 (20 June 2026),20 June 2026,1368,SG250147466,1150701919,10.55,10.42
