Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 2 (20 June 2026),20 June 2026,1810,SG250101313,1170802847,27.46,34.34
Day 2 (20 June 2026),20 June 2026,1739,SG250103718,1170802850,28.49,36.91
Day 2 (20 June 2026),20 June 2026,2350,SG250104415,1170802851,14.47,14.74
Day 2 (20 June 2026),20 June 2026,2111,SG250105729,1170802852,21.17,23.41
Day 2 (20 June 2026),20 June 2026,292,SG250107444,1170802854,56.74,89.44
Day 2 (20 June 2026),20 June 2026,805,SG250108398,1170802856,45.44,70.82
Day 2 (20 June 2026),20 June 2026,1394,SG250108904,1170802858,34.12,49.44
Day 2 (20 June 2026),20 June 2026,305,SG250108994,1170802859,56.11,88.97
Day 2 (20 June 2026),20 June 2026,16,SG250110979,1170802862,73.39,99.46
Day 2 (20 June 2026),20 June 2026,2245,SG250116994,1170802868,17.54,18.55
Day 2 (20 June 2026),20 June 2026,2194,SG250118106,1170802869,19.18,20.4
Day 2 (20 June 2026),20 June 2026,368,SG250121064,1170802872,54.76,86.68
Day 2 (20 June 2026),20 June 2026,2341,SG250121101,1170802873,14.84,15.06
Day 2 (20 June 2026),20 June 2026,2405,SG250122357,1170802877,12.88,12.74
Day 2 (20 June 2026),20 June 2026,594,SG250123194,1170802878,49.45,78.48
Day 2 (20 June 2026),20 June 2026,1314,SG250126241,1170802880,35.45,52.34
Day 2 (20 June 2026),20 June 2026,364,SG250127469,1170802881,54.77,86.82
Day 2 (20 June 2026),20 June 2026,1521,SG250127660,1170802883,31.81,44.83
Day 2 (20 June 2026),20 June 2026,951,SG250128404,1170802885,42.79,65.52
Day 2 (20 June 2026),20 June 2026,1938,SG250130584,1170802886,25.11,29.69
Day 2 (20 June 2026),20 June 2026,2010,SG250134603,1170802891,23.48,27.08
Day 2 (20 June 2026),20 June 2026,2056,SG250134624,1170802892,22.52,25.41
Day 2 (20 June 2026),20 June 2026,1642,SG250136659,1170802895,30.13,40.44
Day 2 (20 June 2026),20 June 2026,337,SG250137134,1170802896,55.42,87.8
Day 2 (20 June 2026),20 June 2026,1279,SG250141226,1170802899,36.14,53.61
Day 2 (20 June 2026),20 June 2026,771,SG250141977,1170802901,46.09,72.05
Day 2 (20 June 2026),20 June 2026,1751,SG250142760,1170802902,28.18,36.48
Day 2 (20 June 2026),20 June 2026,1508,SG250142770,1170802903,32.12,45.3
Day 2 (20 June 2026),20 June 2026,1686,SG250144040,1170802906,29.45,38.84
Day 2 (20 June 2026),20 June 2026,2042,SG250149143,1170802915,22.82,25.92
Day 2 (20 June 2026),20 June 2026,2512,SG250149827,1170802917,9.55,8.86
Day 2 (20 June 2026),20 June 2026,68,SG250000690,1180802920,67.39,97.57
Day 2 (20 June 2026),20 June 2026,1019,SG250003121,1180802923,41.47,63.05
Day 2 (20 June 2026),20 June 2026,1607,SG250003903,1180802924,30.49,41.71
Day 2 (20 June 2026),20 June 2026,397,SG250004801,1180802927,53.78,85.63
Day 2 (20 June 2026),20 June 2026,451,SG250005621,1180802928,52.77,83.67
Day 2 (20 June 2026),20 June 2026,2027,SG250006537,1180802929,23.14,26.46
Day 2 (20 June 2026),20 June 2026,1013,SG250007107,1180802930,41.48,63.27
Day 2 (20 June 2026),20 June 2026,1845,SG250007223,1180802931,26.81,33.07
Day 2 (20 June 2026),20 June 2026,189,SG250008297,1180802933,60.1,93.18
Day 2 (20 June 2026),20 June 2026,605,SG250008483,1180802934,49.12,78.08
Day 2 (20 June 2026),20 June 2026,1467,SG250010479,1180802939,32.48,46.79
Day 2 (20 June 2026),20 June 2026,1752,SG250010619,1180802940,28.18,36.44
Day 2 (20 June 2026),20 June 2026,2412,SG250011246,1180802942,12.82,12.49
Day 2 (20 June 2026),20 June 2026,1994,SG250011732,1180802943,23.82,27.66
Day 2 (20 June 2026),20 June 2026,439,SG250012287,1180802944,53.08,84.1
Day 2 (20 June 2026),20 June 2026,1470,SG250014208,1180802948,32.47,46.68
Day 2 (20 June 2026),20 June 2026,194,SG250014860,1180802949,60.07,92.99
Day 2 (20 June 2026),20 June 2026,329,SG250015440,1180802950,55.73,88.09
Day 2 (20 June 2026),20 June 2026,108,SG250015864,1180802951,64.41,96.12
Day 2 (20 June 2026),20 June 2026,2225,SG250016085,1180802952,18.14,19.27
Day 2 (20 June 2026),20 June 2026,21,SG250017838,1180802953,72.36,99.27
Day 2 (20 June 2026),20 June 2026,1290,SG250017941,1180802955,36.11,53.21
Day 2 (20 June 2026),20 June 2026,1902,SG250018265,1180802956,25.79,31.0
Day 2 (20 June 2026),20 June 2026,1034,SG250019569,1180802959,41.12,62.5
Day 2 (20 June 2026),20 June 2026,1097,SG250020007,1180802961,39.78,60.22
Day 2 (20 June 2026),20 June 2026,452,SG250021569,1180802964,52.77,83.63
Day 2 (20 June 2026),20 June 2026,1414,SG250023828,1180802967,33.5,48.71
Day 2 (20 June 2026),20 June 2026,1990,SG250025405,1180802968,23.84,27.8
Day 2 (20 June 2026),20 June 2026,2399,SG250025455,1180802969,13.19,12.96
Day 2 (20 June 2026),20 June 2026,1831,SG250027136,1180802972,26.85,33.58
Day 2 (20 June 2026),20 June 2026,624,SG250028607,1180802975,48.78,77.39
Day 2 (20 June 2026),20 June 2026,264,SG250029166,1180802977,57.43,90.45
Day 2 (20 June 2026),20 June 2026,743,SG250029393,1180802978,46.44,73.07
Day 2 (20 June 2026),20 June 2026,2533,SG250031813,1180802983,8.86,8.09
Day 2 (20 June 2026),20 June 2026,78,SG250031870,1180802984,66.75,97.21
Day 2 (20 June 2026),20 June 2026,1476,SG250032106,1180802985,32.45,46.46
Day 2 (20 June 2026),20 June 2026,955,SG250032813,1180802986,42.78,65.37
Day 2 (20 June 2026),20 June 2026,1056,SG250034495,1180802989,40.47,61.71
Day 2 (20 June 2026),20 June 2026,346,SG250034986,1180802991,55.11,87.48
Day 2 (20 June 2026),20 June 2026,969,SG250036033,1180802993,42.44,64.86
Day 2 (20 June 2026),20 June 2026,233,SG250036478,1180802994,58.42,91.58
Day 2 (20 June 2026),20 June 2026,1947,SG250036600,1180802995,24.83,29.36
Day 2 (20 June 2026),20 June 2026,722,SG250037127,1180802996,46.77,73.83
Day 2 (20 June 2026),20 June 2026,849,SG250037192,1180802997,44.77,69.22
Day 2 (20 June 2026),20 June 2026,865,SG250037926,1180802998,44.43,68.64
Day 2 (20 June 2026),20 June 2026,704,SG250037972,1180802999,47.12,74.48
Day 2 (20 June 2026),20 June 2026,930,SG250038760,1180803000,43.13,66.28
Day 2 (20 June 2026),20 June 2026,2069,SG250040496,1180803003,22.16,24.94
Day 2 (20 June 2026),20 June 2026,834,SG250040522,1180803004,44.8,69.76
Day 2 (20 June 2026),20 June 2026,682,SG250041916,1180803006,47.45,75.28
Day 2 (20 June 2026),20 June 2026,1425,SG250042618,1180803008,33.46,48.31
Day 2 (20 June 2026),20 June 2026,1002,SG250044726,1180803009,41.77,63.67
Day 2 (20 June 2026),20 June 2026,2624,SG250045375,1180803012,4.24,4.79
Day 2 (20 June 2026),20 June 2026,1671,SG250045531,1180803014,29.51,39.38
Day 2 (20 June 2026),20 June 2026,1062,SG250047400,1180803017,40.46,61.49
Day 2 (20 June 2026),20 June 2026,470,SG250048756,1180803019,52.43,82.98
Day 2 (20 June 2026),20 June 2026,2455,SG250050302,1180803021,11.51,10.93
Day 2 (20 June 2026),20 June 2026,2160,SG250052611,1180803024,20.16,21.63
Day 2 (20 June 2026),20 June 2026,1660,SG250054157,1180803028,29.81,39.78
Day 2 (20 June 2026),20 June 2026,1908,SG250056560,1180803034,25.52,30.78
Day 2 (20 June 2026),20 June 2026,286,SG250057404,1180803035,56.76,89.66
Day 2 (20 June 2026),20 June 2026,1418,SG250058099,1180803036,33.48,48.57
Day 2 (20 June 2026),20 June 2026,2389,SG250058603,1180803037,13.52,13.32
Day 2 (20 June 2026),20 June 2026,1166,SG250058979,1180803038,38.77,57.71
Day 2 (20 June 2026),20 June 2026,489,SG250059146,1180803039,52.1,82.29
Day 2 (20 June 2026),20 June 2026,317,SG250060199,1180803042,56.07,88.53
Day 2 (20 June 2026),20 June 2026,431,SG250060603,1180803043,53.1,84.39
Day 2 (20 June 2026),20 June 2026,1943,SG250060992,1180803044,24.84,29.51
Day 2 (20 June 2026),20 June 2026,903,SG250063197,1180803047,43.77,67.26
Day 2 (20 June 2026),20 June 2026,1200,SG250066493,1180803049,38.11,56.48
Day 2 (20 June 2026),20 June 2026,1909,SG250067331,1180803051,25.52,30.74
Day 2 (20 June 2026),20 June 2026,440,SG250068359,1180803053,53.08,84.07
Day 2 (20 June 2026),20 June 2026,453,SG250068615,1180803056,52.77,83.59
Day 2 (20 June 2026),20 June 2026,1807,SG250069721,1180803058,27.47,34.45
Day 2 (20 June 2026),20 June 2026,1958,SG250069735,1180803059,24.8,28.97
Day 2 (20 June 2026),20 June 2026,2577,SG250070741,1180803061,6.89,6.5
Day 2 (20 June 2026),20 June 2026,1695,SG250075382,1180803068,29.16,38.51
Day 2 (20 June 2026),20 June 2026,11,SG250075857,1180803069,74.06,99.64
Day 2 (20 June 2026),20 June 2026,432,SG250076750,1180803071,53.1,84.36
Day 2 (20 June 2026),20 June 2026,2087,SG250077956,1180803073,21.78,24.28
Day 2 (20 June 2026),20 June 2026,1074,SG250078701,1180803075,40.15,61.05
Day 2 (20 June 2026),20 June 2026,457,SG250080879,1180803078,52.76,83.45
Day 2 (20 June 2026),20 June 2026,1878,SG250081252,1180803079,26.13,31.87
Day 2 (20 June 2026),20 June 2026,590,SG250082618,1180803082,49.46,78.62
Day 2 (20 June 2026),20 June 2026,2548,SG250083170,1180803083,8.23,7.55
Day 2 (20 June 2026),20 June 2026,387,SG250085927,1180803084,54.09,85.99
Day 2 (20 June 2026),20 June 2026,597,SG250086295,1180803086,49.44,78.37
Day 2 (20 June 2026),20 June 2026,1177,SG250087741,1180803089,38.43,57.31
Day 2 (20 June 2026),20 June 2026,2721,SG250089117,1180803091,-1.44,1.27
Day 2 (20 June 2026),20 June 2026,1256,SG250090314,1180803094,36.78,54.45
Day 2 (20 June 2026),20 June 2026,1533,SG250093808,1180803097,31.78,44.39
Day 2 (20 June 2026),20 June 2026,2668,SG250095383,1180803099,2.2,3.19
Day 2 (20 June 2026),20 June 2026,610,SG250100040,1180803106,49.1,77.89
Day 2 (20 June 2026),20 June 2026,547,SG250100408,1180803108,50.78,80.18
Day 2 (20 June 2026),20 June 2026,876,SG250101050,1180803109,44.12,68.24
Day 2 (20 June 2026),20 June 2026,952,SG250102717,1180803111,42.79,65.48
Day 2 (20 June 2026),20 June 2026,1212,SG250103234,1180803112,37.74,56.04
Day 2 (20 June 2026),20 June 2026,104,SG250103923,1180803114,64.71,96.26
Day 2 (20 June 2026),20 June 2026,1312,SG250105728,1180803118,35.46,52.41
Day 2 (20 June 2026),20 June 2026,1573,SG250106759,1180803120,31.15,42.94
Day 2 (20 June 2026),20 June 2026,1777,SG250107478,1180803122,28.06,35.54
Day 2 (20 June 2026),20 June 2026,777,SG250109309,1180803123,45.8,71.83
Day 2 (20 June 2026),20 June 2026,897,SG250111402,1180803130,43.78,67.48
Day 2 (20 June 2026),20 June 2026,484,SG250114319,1180803136,52.12,82.47
Day 2 (20 June 2026),20 June 2026,1917,SG250114748,1180803138,25.49,30.45
Day 2 (20 June 2026),20 June 2026,223,SG250115284,1180803139,58.75,91.94
Day 2 (20 June 2026),20 June 2026,338,SG250123930,1180803146,55.42,87.77
Day 2 (20 June 2026),20 June 2026,1800,SG250124601,1180803148,27.49,34.7
Day 2 (20 June 2026),20 June 2026,2127,SG250125356,1180803151,20.83,22.83
Day 2 (20 June 2026),20 June 2026,995,SG250125445,1180803153,41.79,63.92
Day 2 (20 June 2026),20 June 2026,1750,SG250128449,1180803161,28.36,36.52
Day 2 (20 June 2026),20 June 2026,1260,SG250129496,1180803162,36.75,54.3
Day 2 (20 June 2026),20 June 2026,1352,SG250131332,1180803165,34.8,50.96
Day 2 (20 June 2026),20 June 2026,602,SG250137267,1180803173,49.43,78.19
Day 2 (20 June 2026),20 June 2026,1442,SG250139176,1180803176,33.12,47.7
Day 2 (20 June 2026),20 June 2026,1390,SG250141330,1180803177,34.13,49.58
Day 2 (20 June 2026),20 June 2026,2487,SG250141365,1180803178,10.51,9.76
Day 2 (20 June 2026),20 June 2026,809,SG250141508,1180803179,45.43,70.67
Day 2 (20 June 2026),20 June 2026,1541,SG250144763,1180803188,31.77,44.1
Day 2 (20 June 2026),20 June 2026,2424,SG250145291,1180803189,12.5,12.05
Day 2 (20 June 2026),20 June 2026,683,SG250145872,1180803191,47.45,75.25
Day 2 (20 June 2026),20 June 2026,944,SG250147005,1180803192,43.08,65.77
Day 2 (20 June 2026),20 June 2026,1661,SG250147927,1180803195,29.81,39.75
Day 2 (20 June 2026),20 June 2026,1601,SG250147965,1180803196,30.79,41.92
Day 2 (20 June 2026),20 June 2026,2406,SG250148702,1180803197,12.87,12.7
Day 2 (20 June 2026),20 June 2026,1436,SG250002249,1190803201,33.15,47.91
Day 2 (20 June 2026),20 June 2026,1585,SG250002887,1190803202,30.84,42.5
Day 2 (20 June 2026),20 June 2026,1950,SG250003171,1190803203,24.82,29.26
Day 2 (20 June 2026),20 June 2026,81,SG250003342,1190803204,66.41,97.1
Day 2 (20 June 2026),20 June 2026,1594,SG250005760,1190803206,30.82,42.18
Day 2 (20 June 2026),20 June 2026,1037,SG250006166,1190803207,41.11,62.4
Day 2 (20 June 2026),20 June 2026,1039,SG250006695,1190803208,41.1,62.32
Day 2 (20 June 2026),20 June 2026,2749,SG250007145,1190803209,-6.74,0.25
Day 2 (20 June 2026),20 June 2026,1723,SG250008176,1190803210,28.81,37.5
Day 2 (20 June 2026),20 June 2026,705,SG250010457,1190803212,47.12,74.45
Day 2 (20 June 2026),20 June 2026,2065,SG250011812,1190803214,22.17,25.08
Day 2 (20 June 2026),20 June 2026,810,SG250012374,1190803216,45.43,70.64
Day 2 (20 June 2026),20 June 2026,1654,SG250014571,1190803219,29.82,40.0
Day 2 (20 June 2026),20 June 2026,1411,SG250015042,1190803220,33.77,48.82
Day 2 (20 June 2026),20 June 2026,148,SG250015148,1190803221,61.76,94.66
Day 2 (20 June 2026),20 June 2026,2146,SG250015651,1190803222,20.42,22.14
Day 2 (20 June 2026),20 June 2026,1063,SG250015952,1190803223,40.46,61.45
Day 2 (20 June 2026),20 June 2026,1846,SG250016516,1190803224,26.81,33.03
Day 2 (20 June 2026),20 June 2026,1621,SG250016535,1190803225,30.46,41.2
Day 2 (20 June 2026),20 June 2026,946,SG250017248,1190803227,42.81,65.7
Day 2 (20 June 2026),20 June 2026,461,SG250019003,1190803228,52.74,83.3
Day 2 (20 June 2026),20 June 2026,874,SG250020476,1190803230,44.13,68.31
Day 2 (20 June 2026),20 June 2026,686,SG250020897,1190803231,47.44,75.14
Day 2 (20 June 2026),20 June 2026,1450,SG250021289,1190803232,32.81,47.4
Day 2 (20 June 2026),20 June 2026,2625,SG250022801,1190803233,4.22,4.75
Day 2 (20 June 2026),20 June 2026,1513,SG250023133,1190803234,32.11,45.12
Day 2 (20 June 2026),20 June 2026,1643,SG250024488,1190803235,30.13,40.4
Day 2 (20 June 2026),20 June 2026,2208,SG250024761,1190803236,18.84,19.89
Day 2 (20 June 2026),20 June 2026,1249,SG250026147,1190803239,36.81,54.7
Day 2 (20 June 2026),20 June 2026,1849,SG250026171,1190803240,26.8,32.92
Day 2 (20 June 2026),20 June 2026,832,SG250026921,1190803243,45.08,69.84
Day 2 (20 June 2026),20 June 2026,224,SG250027025,1190803244,58.75,91.91
Day 2 (20 June 2026),20 June 2026,568,SG250027572,1190803245,50.11,79.42
Day 2 (20 June 2026),20 June 2026,2138,SG250027987,1190803246,20.52,22.43
Day 2 (20 June 2026),20 June 2026,1178,SG250028219,1190803247,38.43,57.28
Day 2 (20 June 2026),20 June 2026,120,SG250028789,1190803249,63.38,95.68
Day 2 (20 June 2026),20 June 2026,18,SG250028957,1190803250,72.73,99.38
Day 2 (20 June 2026),20 June 2026,2384,SG250029421,1190803251,13.54,13.5
Day 2 (20 June 2026),20 June 2026,379,SG250029734,1190803252,54.41,86.28
Day 2 (20 June 2026),20 June 2026,1664,SG250029984,1190803253,29.79,39.64
Day 2 (20 June 2026),20 June 2026,1170,SG250030392,1190803255,38.47,57.57
Day 2 (20 June 2026),20 June 2026,1581,SG250031435,1190803256,31.11,42.65
Day 2 (20 June 2026),20 June 2026,314,SG250032222,1190803259,56.09,88.64
Day 2 (20 June 2026),20 June 2026,2072,SG250034979,1190803262,22.14,24.83
Day 2 (20 June 2026),20 June 2026,595,SG250035417,1190803264,49.45,78.44
Day 2 (20 June 2026),20 June 2026,2723,SG250036229,1190803265,-2.41,1.2
Day 2 (20 June 2026),20 June 2026,131,SG250036503,1190803267,62.75,95.28
Day 2 (20 June 2026),20 June 2026,1665,SG250037904,1190803270,29.78,39.6
Day 2 (20 June 2026),20 June 2026,1465,SG250038660,1190803272,32.49,46.86
Day 2 (20 June 2026),20 June 2026,365,SG250039355,1190803273,54.77,86.79
Day 2 (20 June 2026),20 June 2026,1888,SG250040293,1190803276,25.84,31.51
Day 2 (20 June 2026),20 June 2026,2488,SG250041174,1190803277,10.5,9.73
Day 2 (20 June 2026),20 June 2026,1926,SG250043320,1190803281,25.45,30.13
Day 2 (20 June 2026),20 June 2026,296,SG250043564,1190803282,56.43,89.29
Day 2 (20 June 2026),20 June 2026,706,SG250043855,1190803283,47.12,74.41
Day 2 (20 June 2026),20 June 2026,2017,SG250043882,1190803284,23.43,26.82
Day 2 (20 June 2026),20 June 2026,44,SG250045131,1190803287,69.4,98.44
Day 2 (20 June 2026),20 June 2026,486,SG250045315,1190803288,52.11,82.4
Day 2 (20 June 2026),20 June 2026,1780,SG250045324,1190803289,27.84,35.43
Day 2 (20 June 2026),20 June 2026,2011,SG250045621,1190803291,23.48,27.04
Day 2 (20 June 2026),20 June 2026,1233,SG250045820,1190803293,37.14,55.28
Day 2 (20 June 2026),20 June 2026,2070,SG250046327,1190803295,22.16,24.9
Day 2 (20 June 2026),20 June 2026,401,SG250046682,1190803296,53.77,85.48
Day 2 (20 June 2026),20 June 2026,2368,SG250047131,1190803297,13.86,14.08
Day 2 (20 June 2026),20 June 2026,147,SG250047543,1190803300,62.06,94.7
Day 2 (20 June 2026),20 June 2026,746,SG250050319,1190803305,46.43,72.96
Day 2 (20 June 2026),20 June 2026,1579,SG250050742,1190803307,31.13,42.72
Day 2 (20 June 2026),20 June 2026,1048,SG250052075,1190803308,40.78,62.0
Day 2 (20 June 2026),20 June 2026,287,SG250052181,1190803309,56.76,89.62
Day 2 (20 June 2026),20 June 2026,246,SG250052599,1190803310,57.77,91.11
Day 2 (20 June 2026),20 June 2026,2450,SG250054192,1190803312,11.81,11.11
Day 2 (20 June 2026),20 June 2026,1443,SG250054858,1190803313,33.12,47.66
Day 2 (20 June 2026),20 June 2026,2221,SG250055333,1190803315,18.19,19.42
Day 2 (20 June 2026),20 June 2026,304,SG250056942,1190803318,56.41,89.0
Day 2 (20 June 2026),20 June 2026,1458,SG250057660,1190803319,32.79,47.11
Day 2 (20 June 2026),20 June 2026,2696,SG250058152,1190803320,0.35,2.18
Day 2 (20 June 2026),20 June 2026,1483,SG250059331,1190803321,32.17,46.21
Day 2 (20 June 2026),20 June 2026,1498,SG250060097,1190803322,32.14,45.66
Day 2 (20 June 2026),20 June 2026,1680,SG250060989,1190803324,29.48,39.06
Day 2 (20 June 2026),20 June 2026,2280,SG250061118,1190803325,16.77,17.28
Day 2 (20 June 2026),20 June 2026,2036,SG250061234,1190803326,22.86,26.13
Day 2 (20 June 2026),20 June 2026,2535,SG250063818,1190803331,8.84,8.02
Day 2 (20 June 2026),20 June 2026,199,SG250064290,1190803332,59.74,92.81
Day 2 (20 June 2026),20 June 2026,1474,SG250065670,1190803336,32.46,46.53
Day 2 (20 June 2026),20 June 2026,796,SG250065771,1190803337,45.46,71.14
Day 2 (20 June 2026),20 June 2026,357,SG250066105,1190803338,55.09,87.08
Day 2 (20 June 2026),20 June 2026,2039,SG250066864,1190803340,22.85,26.03
Day 2 (20 June 2026),20 June 2026,1568,SG250067161,1190803341,31.16,43.12
Day 2 (20 June 2026),20 June 2026,1493,SG250067253,1190803342,32.15,45.84
Day 2 (20 June 2026),20 June 2026,1821,SG250072683,1190803346,27.13,33.94
Day 2 (20 June 2026),20 June 2026,999,SG250073335,1190803348,41.78,63.77
Day 2 (20 June 2026),20 June 2026,802,SG250073576,1190803349,45.45,70.93
Day 2 (20 June 2026),20 June 2026,1892,SG250074777,1190803350,25.82,31.36
Day 2 (20 June 2026),20 June 2026,253,SG250074796,1190803351,57.75,90.85
Day 2 (20 June 2026),20 June 2026,1380,SG250077738,1190803357,34.15,49.95
Day 2 (20 June 2026),20 June 2026,195,SG250078771,1190803359,60.04,92.96
Day 2 (20 June 2026),20 June 2026,1850,SG250079417,1190803360,26.8,32.89
Day 2 (20 June 2026),20 June 2026,2014,SG250080320,1190803361,23.47,26.93
Day 2 (20 June 2026),20 June 2026,1721,SG250081940,1190803362,28.82,37.57
Day 2 (20 June 2026),20 June 2026,1890,SG250084322,1190803364,25.83,31.43
Day 2 (20 June 2026),20 June 2026,487,SG250085375,1190803366,52.11,82.36
Day 2 (20 June 2026),20 June 2026,150,SG250086261,1190803367,61.75,94.59
Day 2 (20 June 2026),20 June 2026,2213,SG250086619,1190803371,18.76,19.71
Day 2 (20 June 2026),20 June 2026,207,SG250087061,1190803372,59.39,92.52
Day 2 (20 June 2026),20 June 2026,202,SG250088638,1190803378,59.41,92.7
Day 2 (20 June 2026),20 June 2026,2220,SG250089531,1190803379,18.2,19.46
Day 2 (20 June 2026),20 June 2026,2513,SG250090305,1190803380,9.55,8.82
Day 2 (20 June 2026),20 June 2026,1971,SG250090936,1190803382,24.49,28.49
Day 2 (20 June 2026),20 June 2026,136,SG250092755,1190803385,62.42,95.1
Day 2 (20 June 2026),20 June 2026,1094,SG250093280,1190803386,39.79,60.33
Day 2 (20 June 2026),20 June 2026,1489,SG250095445,1190803390,32.16,45.99
Day 2 (20 June 2026),20 June 2026,1,SG250095466,1190803392,77.72,100.0
Day 2 (20 June 2026),20 June 2026,649,SG250096541,1190803394,48.11,76.48
Day 2 (20 June 2026),20 June 2026,1293,SG250098132,1190803395,36.09,53.1
Day 2 (20 June 2026),20 June 2026,245,SG250099662,1190803400,58.07,91.14
Day 2 (20 June 2026),20 June 2026,2202,SG250101794,1190803402,19.16,20.11
Day 2 (20 June 2026),20 June 2026,2333,SG250104693,1190803405,14.88,15.35
Day 2 (20 June 2026),20 June 2026,1968,SG250108462,1190803413,24.5,28.6
Day 2 (20 June 2026),20 June 2026,315,SG250108649,1190803414,56.09,88.6
Day 2 (20 June 2026),20 June 2026,2099,SG250112204,1190803418,21.49,23.85
Day 2 (20 June 2026),20 June 2026,2139,SG250113215,1190803419,20.52,22.4
Day 2 (20 June 2026),20 June 2026,1110,SG250115211,1190803424,39.48,59.75
Day 2 (20 June 2026),20 June 2026,1098,SG250115726,1190803426,39.78,60.18
Day 2 (20 June 2026),20 June 2026,2443,SG250115785,1190803427,11.88,11.36
Day 2 (20 June 2026),20 June 2026,979,SG250116075,1190803429,42.13,64.5
Day 2 (20 June 2026),20 June 2026,458,SG250116518,1190803430,52.76,83.41
Day 2 (20 June 2026),20 June 2026,1335,SG250116649,1190803431,35.12,51.58
Day 2 (20 June 2026),20 June 2026,2390,SG250121420,1190803436,13.51,13.28
Day 2 (20 June 2026),20 June 2026,739,SG250124418,1190803442,46.45,73.21
Day 2 (20 June 2026),20 June 2026,740,SG250127605,1190803445,46.45,73.18
Day 2 (20 June 2026),20 June 2026,179,SG250129448,1190803447,60.42,93.54
Day 2 (20 June 2026),20 June 2026,2454,SG250129533,1190803448,11.53,10.96
Day 2 (20 June 2026),20 June 2026,2334,SG250136147,1190803453,14.88,15.32
Day 2 (20 June 2026),20 June 2026,2063,SG250140775,1190803456,22.41,25.15
Day 2 (20 June 2026),20 June 2026,778,SG250141895,1190803461,45.8,71.8
Day 2 (20 June 2026),20 June 2026,2623,SG250142161,1190803462,4.37,4.83
Day 2 (20 June 2026),20 June 2026,159,SG250142660,1190803463,61.39,94.26
Day 2 (20 June 2026),20 June 2026,2477,SG250143373,1190803464,10.89,10.13
Day 2 (20 June 2026),20 June 2026,1951,SG250144927,1190803465,24.82,29.22
Day 2 (20 June 2026),20 June 2026,1586,SG250147353,1190803470,30.84,42.47
Day 2 (20 June 2026),20 June 2026,1662,SG250148624,1190803474,29.81,39.71
Day 2 (20 June 2026),20 June 2026,212,SG250004100,1200803480,59.09,92.34
Day 2 (20 June 2026),20 June 2026,1361,SG250004977,1200803482,34.48,50.64
Day 2 (20 June 2026),20 June 2026,2195,SG250006071,1200803484,19.18,20.36
Day 2 (20 June 2026),20 June 2026,203,SG250007755,1200803486,59.41,92.67
Day 2 (20 June 2026),20 June 2026,2125,SG250012069,1200803488,20.84,22.9
Day 2 (20 June 2026),20 June 2026,2369,SG250013136,1200803490,13.86,14.05
Day 2 (20 June 2026),20 June 2026,862,SG250013852,1200803493,44.45,68.75
Day 2 (20 June 2026),20 June 2026,1733,SG250019550,1200803495,28.5,37.13
Day 2 (20 June 2026),20 June 2026,759,SG250019754,1200803496,46.11,72.49
Day 2 (20 June 2026),20 June 2026,2043,SG250020059,1200803497,22.82,25.88
Day 2 (20 June 2026),20 June 2026,1428,SG250021042,1200803498,33.44,48.2
Day 2 (20 June 2026),20 June 2026,2313,SG250021767,1200803500,15.49,16.08
Day 2 (20 June 2026),20 June 2026,1330,SG250021980,1200803501,35.14,51.76
Day 2 (20 June 2026),20 June 2026,2123,SG250022272,1200803502,20.86,22.98
Day 2 (20 June 2026),20 June 2026,1024,SG250023264,1200803503,41.45,62.87
Day 2 (20 June 2026),20 June 2026,1644,SG250023278,1200803504,30.13,40.36
Day 2 (20 June 2026),20 June 2026,765,SG250026125,1200803508,46.1,72.27
Day 2 (20 June 2026),20 June 2026,843,SG250027068,1200803509,44.78,69.44
Day 2 (20 June 2026),20 June 2026,1575,SG250027116,1200803510,31.14,42.87
Day 2 (20 June 2026),20 June 2026,2226,SG250028523,1200803512,18.14,19.24
Day 2 (20 June 2026),20 June 2026,2507,SG250030057,1200803514,9.78,9.04
Day 2 (20 June 2026),20 June 2026,1569,SG250030075,1200803515,31.16,43.09
Day 2 (20 June 2026),20 June 2026,2209,SG250030356,1200803516,18.82,19.85
Day 2 (20 June 2026),20 June 2026,532,SG250032480,1200803518,51.12,80.73
Day 2 (20 June 2026),20 June 2026,153,SG250032678,1200803519,61.72,94.48
Day 2 (20 June 2026),20 June 2026,1391,SG250033238,1200803521,34.13,49.55
Day 2 (20 June 2026),20 June 2026,565,SG250036268,1200803522,50.39,79.53
Day 2 (20 June 2026),20 June 2026,2307,SG250037941,1200803525,15.54,16.3
Day 2 (20 June 2026),20 June 2026,260,SG250038147,1200803526,57.44,90.6
Day 2 (20 June 2026),20 June 2026,2175,SG250039539,1200803529,19.53,21.09
Day 2 (20 June 2026),20 June 2026,1904,SG250041360,1200803531,25.78,30.93
Day 2 (20 June 2026),20 June 2026,1003,SG250041730,1200803532,41.77,63.63
Day 2 (20 June 2026),20 June 2026,50,SG250041754,1200803533,68.7,98.22
Day 2 (20 June 2026),20 June 2026,1315,SG250041818,1200803535,35.45,52.3
Day 2 (20 June 2026),20 June 2026,752,SG250045373,1200803536,46.13,72.74
Day 2 (20 June 2026),20 June 2026,569,SG250046570,1200803537,50.11,79.38
Day 2 (20 June 2026),20 June 2026,2592,SG250047028,1200803539,6.2,5.95
Day 2 (20 June 2026),20 June 2026,112,SG250050163,1200803540,64.08,95.97
