Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 2 (20 June 2026),20 June 2026,194,SG250055015,1141200897,24.14,45.94
Day 2 (20 June 2026),20 June 2026,193,SG250055834,1141200900,24.44,46.22
Day 2 (20 June 2026),20 June 2026,189,SG250056939,1141200901,25.09,47.34
Day 2 (20 June 2026),20 June 2026,255,SG250060163,1141200904,16.1,28.85
Day 2 (20 June 2026),20 June 2026,151,SG250064552,1141200905,28.75,57.98
Day 2 (20 June 2026),20 June 2026,32,SG250065650,1141200906,46.09,91.32
Day 2 (20 June 2026),20 June 2026,97,SG250065745,1141200908,34.78,73.11
Day 2 (20 June 2026),20 June 2026,288,SG250066297,1141200909,10.85,19.61
Day 2 (20 June 2026),20 June 2026,319,SG250066575,1141200910,6.17,10.92
Day 2 (20 June 2026),20 June 2026,6,SG250073332,1141200912,56.41,98.6
Day 2 (20 June 2026),20 June 2026,218,SG250076996,1141200913,21.1,39.22
Day 2 (20 June 2026),20 June 2026,85,SG250080122,1141200917,36.43,76.47
Day 2 (20 June 2026),20 June 2026,54,SG250087494,1141200919,40.44,85.15
Day 2 (20 June 2026),20 June 2026,98,SG250094985,1141200921,34.43,72.83
Day 2 (20 June 2026),20 June 2026,7,SG250097151,1141200923,56.06,98.32
Day 2 (20 June 2026),20 June 2026,309,SG250105678,1141200930,7.52,13.73
Day 2 (20 June 2026),20 June 2026,94,SG250106161,1141200931,35.43,73.95
Day 2 (20 June 2026),20 June 2026,55,SG250108814,1141200933,40.43,84.87
Day 2 (20 June 2026),20 June 2026,56,SG250119679,1141200936,40.39,84.59
Day 2 (20 June 2026),20 June 2026,184,SG250119829,1141200937,25.48,48.74
Day 2 (20 June 2026),20 June 2026,101,SG250132090,1141200941,34.08,71.99
