Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 3 (21 June 2026),21 June 2026,4802,SG250020548,1191103666,42.81,50.03
Day 3 (21 June 2026),21 June 2026,5526,SG250020974,1191103667,39.8,42.49
Day 3 (21 June 2026),21 June 2026,1729,SG250021982,1191103668,57.09,82.01
Day 3 (21 June 2026),21 June 2026,6897,SG250023175,1191103669,33.45,28.22
Day 3 (21 June 2026),21 June 2026,5791,SG250023614,1191103670,38.79,39.73
Day 3 (21 June 2026),21 June 2026,1742,SG250024651,1191103671,57.08,81.88
Day 3 (21 June 2026),21 June 2026,185,SG250025334,1191103673,72.04,98.08
Day 3 (21 June 2026),21 June 2026,6312,SG250025888,1191103674,36.43,34.31
Day 3 (21 June 2026),21 June 2026,2369,SG250026897,1191103675,53.74,75.35
Day 3 (21 June 2026),21 June 2026,3265,SG250027934,1191103678,49.46,66.02
Day 3 (21 June 2026),21 June 2026,4864,SG250029538,1191103682,42.76,49.38
Day 3 (21 June 2026),21 June 2026,5748,SG250031624,1191103684,38.82,40.18
Day 3 (21 June 2026),21 June 2026,3364,SG250032686,1191103686,49.12,64.99
Day 3 (21 June 2026),21 June 2026,9117,SG250033388,1191103687,13.85,5.11
Day 3 (21 June 2026),21 June 2026,5428,SG250035708,1191103688,40.15,43.51
Day 3 (21 June 2026),21 June 2026,3962,SG250038163,1191103690,46.46,58.77
Day 3 (21 June 2026),21 June 2026,7543,SG250042139,1191103695,29.51,21.49
Day 3 (21 June 2026),21 June 2026,1259,SG250043693,1191103699,59.74,86.91
Day 3 (21 June 2026),21 June 2026,8722,SG250044962,1191103701,20.05,9.22
Day 3 (21 June 2026),21 June 2026,6279,SG250045667,1191103704,36.48,34.65
Day 3 (21 June 2026),21 June 2026,5268,SG250046757,1191103705,41.09,45.18
Day 3 (21 June 2026),21 June 2026,2074,SG250047865,1191103708,55.09,78.42
Day 3 (21 June 2026),21 June 2026,8338,SG250048664,1191103710,24.15,13.22
Day 3 (21 June 2026),21 June 2026,8810,SG250048932,1191103712,18.69,8.31
Day 3 (21 June 2026),21 June 2026,1885,SG250049985,1191103713,56.09,80.39
Day 3 (21 June 2026),21 June 2026,619,SG250051526,1191103714,64.75,93.57
Day 3 (21 June 2026),21 June 2026,7665,SG250051696,1191103716,28.81,20.22
Day 3 (21 June 2026),21 June 2026,7444,SG250052107,1191103717,30.16,22.53
Day 3 (21 June 2026),21 June 2026,6189,SG250052776,1191103718,37.07,35.59
Day 3 (21 June 2026),21 June 2026,312,SG250053007,1191103719,69.05,96.76
Day 3 (21 June 2026),21 June 2026,2782,SG250053474,1191103720,51.74,71.05
Day 3 (21 June 2026),21 June 2026,1195,SG250055775,1191103722,60.09,87.57
Day 3 (21 June 2026),21 June 2026,8371,SG250056688,1191103724,23.83,12.88
Day 3 (21 June 2026),21 June 2026,2979,SG250056933,1191103725,50.78,69.0
Day 3 (21 June 2026),21 June 2026,3383,SG250057112,1191103726,49.1,64.8
Day 3 (21 June 2026),21 June 2026,2901,SG250057863,1191103728,51.11,69.81
Day 3 (21 June 2026),21 June 2026,1886,SG250059587,1191103732,56.09,80.38
Day 3 (21 June 2026),21 June 2026,9203,SG250061721,1191103734,12.2,4.22
Day 3 (21 June 2026),21 June 2026,5294,SG250062445,1191103736,40.8,44.9
Day 3 (21 June 2026),21 June 2026,9037,SG250063393,1191103739,15.2,5.94
Day 3 (21 June 2026),21 June 2026,1260,SG250063846,1191103740,59.74,86.89
Day 3 (21 June 2026),21 June 2026,6353,SG250064051,1191103741,36.15,33.88
Day 3 (21 June 2026),21 June 2026,4803,SG250065899,1191103744,42.81,50.02
Day 3 (21 June 2026),21 June 2026,5371,SG250065913,1191103745,40.47,44.1
Day 3 (21 June 2026),21 June 2026,6173,SG250068388,1191103749,37.11,35.76
Day 3 (21 June 2026),21 June 2026,4904,SG250068529,1191103750,42.47,48.96
Day 3 (21 June 2026),21 June 2026,6422,SG250070039,1191103751,35.8,33.16
Day 3 (21 June 2026),21 June 2026,5726,SG250071379,1191103752,39.06,40.41
Day 3 (21 June 2026),21 June 2026,3384,SG250073015,1191103754,49.1,64.79
Day 3 (21 June 2026),21 June 2026,5405,SG250073540,1191103757,40.42,43.75
Day 3 (21 June 2026),21 June 2026,4308,SG250073919,1191103758,45.11,55.17
Day 3 (21 June 2026),21 June 2026,1475,SG250074375,1191103759,58.41,84.66
Day 3 (21 June 2026),21 June 2026,6559,SG250075966,1191103763,35.11,31.74
Day 3 (21 June 2026),21 June 2026,8236,SG250077034,1191103766,24.82,14.28
Day 3 (21 June 2026),21 June 2026,1978,SG250080368,1191103770,55.72,79.42
Day 3 (21 June 2026),21 June 2026,9048,SG250080709,1191103772,15.12,5.83
Day 3 (21 June 2026),21 June 2026,5444,SG250081609,1191103773,40.14,43.34
Day 3 (21 June 2026),21 June 2026,3070,SG250083037,1191103775,50.42,68.05
Day 3 (21 June 2026),21 June 2026,8256,SG250083848,1191103778,24.52,14.07
Day 3 (21 June 2026),21 June 2026,6438,SG250083916,1191103779,35.78,33.0
Day 3 (21 June 2026),21 June 2026,5014,SG250085620,1191103782,42.09,47.82
Day 3 (21 June 2026),21 June 2026,6544,SG250085828,1191103783,35.13,31.89
Day 3 (21 June 2026),21 June 2026,1476,SG250086540,1191103785,58.41,84.65
Day 3 (21 June 2026),21 June 2026,5064,SG250088241,1191103787,41.78,47.3
Day 3 (21 June 2026),21 June 2026,3408,SG250089370,1191103788,49.07,64.54
Day 3 (21 June 2026),21 June 2026,5343,SG250092142,1191103792,40.75,44.39
Day 3 (21 June 2026),21 June 2026,5825,SG250094066,1191103793,38.71,39.38
Day 3 (21 June 2026),21 June 2026,6888,SG250095574,1191103798,33.46,28.31
Day 3 (21 June 2026),21 June 2026,1895,SG250096527,1191103799,56.08,80.29
Day 3 (21 June 2026),21 June 2026,8540,SG250096681,1191103800,21.85,11.12
Day 3 (21 June 2026),21 June 2026,5749,SG250097326,1191103801,38.82,40.17
Day 3 (21 June 2026),21 June 2026,5771,SG250098534,1191103803,38.81,39.94
Day 3 (21 June 2026),21 June 2026,7264,SG250102301,1191103808,31.17,24.4
Day 3 (21 June 2026),21 June 2026,6710,SG250103275,1191103809,34.15,30.17
Day 3 (21 June 2026),21 June 2026,9448,SG250103707,1191103811,3.85,1.67
Day 3 (21 June 2026),21 June 2026,6411,SG250106057,1191103813,35.81,33.28
Day 3 (21 June 2026),21 June 2026,2980,SG250108918,1191103815,50.78,68.99
Day 3 (21 June 2026),21 June 2026,5618,SG250111477,1191103818,39.44,41.53
Day 3 (21 June 2026),21 June 2026,8845,SG250112303,1191103820,18.02,7.94
Day 3 (21 June 2026),21 June 2026,5625,SG250112612,1191103821,39.43,41.46
Day 3 (21 June 2026),21 June 2026,8361,SG250112962,1191103822,23.84,12.98
Day 3 (21 June 2026),21 June 2026,3928,SG250113261,1191103823,46.76,59.12
Day 3 (21 June 2026),21 June 2026,5871,SG250113397,1191103824,38.44,38.9
Day 3 (21 June 2026),21 June 2026,4976,SG250115318,1191103826,42.13,48.21
Day 3 (21 June 2026),21 June 2026,4410,SG250115816,1191103827,44.75,54.11
Day 3 (21 June 2026),21 June 2026,6063,SG250116143,1191103829,37.49,36.9
Day 3 (21 June 2026),21 June 2026,1507,SG250116778,1191103831,58.1,84.32
Day 3 (21 June 2026),21 June 2026,1161,SG250117865,1191103832,60.39,87.93
Day 3 (21 June 2026),21 June 2026,7032,SG250119134,1191103834,32.48,26.81
Day 3 (21 June 2026),21 June 2026,3106,SG250120765,1191103835,50.36,67.68
Day 3 (21 June 2026),21 June 2026,1896,SG250122315,1191103839,56.08,80.27
Day 3 (21 June 2026),21 June 2026,5242,SG250122655,1191103840,41.12,45.45
Day 3 (21 June 2026),21 June 2026,8247,SG250122927,1191103841,24.79,14.17
Day 3 (21 June 2026),21 June 2026,1777,SG250123382,1191103842,56.76,81.51
Day 3 (21 June 2026),21 June 2026,4535,SG250123441,1191103843,44.13,52.81
Day 3 (21 June 2026),21 June 2026,3963,SG250124213,1191103844,46.46,58.76
Day 3 (21 June 2026),21 June 2026,4489,SG250124463,1191103845,44.41,53.28
Day 3 (21 June 2026),21 June 2026,4659,SG250124778,1191103846,43.47,51.51
Day 3 (21 June 2026),21 June 2026,4880,SG250125334,1191103850,42.75,49.21
Day 3 (21 June 2026),21 June 2026,3680,SG250125513,1191103851,47.77,61.71
Day 3 (21 June 2026),21 June 2026,6837,SG250125632,1191103852,33.5,28.84
Day 3 (21 June 2026),21 June 2026,1766,SG250129244,1191103857,57.05,81.63
Day 3 (21 June 2026),21 June 2026,5127,SG250130688,1191103859,41.48,46.64
Day 3 (21 June 2026),21 June 2026,6909,SG250131140,1191103861,33.4,28.09
Day 3 (21 June 2026),21 June 2026,6990,SG250131428,1191103863,32.8,27.25
Day 3 (21 June 2026),21 June 2026,9220,SG250131441,1191103864,11.84,4.04
Day 3 (21 June 2026),21 June 2026,2107,SG250131715,1191103867,55.06,78.08
Day 3 (21 June 2026),21 June 2026,5259,SG250131949,1191103870,41.1,45.27
Day 3 (21 June 2026),21 June 2026,7544,SG250132964,1191103874,29.51,21.48
Day 3 (21 June 2026),21 June 2026,6236,SG250133035,1191103875,36.79,35.1
Day 3 (21 June 2026),21 June 2026,7709,SG250133285,1191103878,28.49,19.77
Day 3 (21 June 2026),21 June 2026,1920,SG250133346,1191103879,56.06,80.02
Day 3 (21 June 2026),21 June 2026,929,SG250134052,1191103880,62.07,90.34
Day 3 (21 June 2026),21 June 2026,2493,SG250134314,1191103881,53.09,74.06
Day 3 (21 June 2026),21 June 2026,3837,SG250135095,1191103882,47.1,60.07
Day 3 (21 June 2026),21 June 2026,1369,SG250137458,1191103885,59.07,85.76
Day 3 (21 June 2026),21 June 2026,6782,SG250137567,1191103886,33.81,29.42
Day 3 (21 June 2026),21 June 2026,6064,SG250138228,1191103887,37.49,36.89
Day 3 (21 June 2026),21 June 2026,5591,SG250141948,1191103892,39.47,41.81
Day 3 (21 June 2026),21 June 2026,5092,SG250142657,1191103896,41.75,47.01
Day 3 (21 June 2026),21 June 2026,6808,SG250143674,1191103900,33.78,29.15
Day 3 (21 June 2026),21 June 2026,2783,SG250143869,1191103901,51.74,71.04
Day 3 (21 June 2026),21 June 2026,5243,SG250144739,1191103902,41.12,45.44
Day 3 (21 June 2026),21 June 2026,5750,SG250145552,1191103903,38.82,40.16
Day 3 (21 June 2026),21 June 2026,9171,SG250146833,1191103905,12.81,4.55
Day 3 (21 June 2026),21 June 2026,5354,SG250147396,1191103907,40.48,44.28
Day 3 (21 June 2026),21 June 2026,2231,SG250147586,1191103908,54.41,76.79
Day 3 (21 June 2026),21 June 2026,3696,SG250148336,1191103909,47.75,61.54
Day 3 (21 June 2026),21 June 2026,5043,SG250149779,1191103915,41.8,47.52
Day 3 (21 June 2026),21 June 2026,1408,SG250005526,1191112512,58.75,85.35
Day 3 (21 June 2026),21 June 2026,5018,SG250005672,1191112513,42.08,47.78
Day 3 (21 June 2026),21 June 2026,1028,SG250006132,1191112514,61.39,89.31
Day 3 (21 June 2026),21 June 2026,4269,SG250010038,1191112516,45.41,55.57
Day 3 (21 June 2026),21 June 2026,8582,SG250010595,1191112517,21.53,10.68
Day 3 (21 June 2026),21 June 2026,5327,SG250011346,1191112519,40.77,44.56
Day 3 (21 June 2026),21 June 2026,8544,SG250011791,1191112520,21.84,11.08
Day 3 (21 June 2026),21 June 2026,895,SG250012998,1191112521,62.38,90.69
Day 3 (21 June 2026),21 June 2026,3365,SG250014797,1191112522,49.12,64.98
Day 3 (21 June 2026),21 June 2026,2099,SG250015161,1191112523,55.07,78.16
Day 3 (21 June 2026),21 June 2026,5103,SG250015600,1191112524,41.74,46.89
Day 3 (21 June 2026),21 June 2026,7966,SG250017335,1191112525,26.85,17.09
Day 3 (21 June 2026),21 June 2026,4338,SG250018015,1191112526,45.08,54.86
Day 3 (21 June 2026),21 June 2026,7824,SG250018356,1191112527,27.82,18.57
Day 3 (21 June 2026),21 June 2026,1860,SG250019999,1191112528,56.38,80.65
Day 3 (21 June 2026),21 June 2026,519,SG250022134,1191112532,66.06,94.61
Day 3 (21 June 2026),21 June 2026,910,SG250022855,1191112533,62.09,90.54
Day 3 (21 June 2026),21 June 2026,6889,SG250024081,1191112534,33.46,28.3
Day 3 (21 June 2026),21 June 2026,9274,SG250025953,1191112537,10.22,3.48
Day 3 (21 June 2026),21 June 2026,5093,SG250026313,1191112538,41.75,47.0
Day 3 (21 June 2026),21 June 2026,2339,SG250027334,1191112539,53.76,75.66
Day 3 (21 June 2026),21 June 2026,2480,SG250027470,1191112540,53.1,74.2
Day 3 (21 June 2026),21 June 2026,4385,SG250027515,1191112541,44.77,54.37
Day 3 (21 June 2026),21 June 2026,1642,SG250027875,1191112543,57.7,82.92
Day 3 (21 June 2026),21 June 2026,5065,SG250028312,1191112544,41.78,47.29
Day 3 (21 June 2026),21 June 2026,2220,SG250029121,1191112545,54.42,76.9
Day 3 (21 June 2026),21 June 2026,5316,SG250029336,1191112547,40.78,44.68
Day 3 (21 June 2026),21 June 2026,2001,SG250029399,1191112548,55.43,79.18
Day 3 (21 June 2026),21 June 2026,1921,SG250029762,1191112549,56.06,80.01
Day 3 (21 June 2026),21 June 2026,859,SG250032431,1191112555,62.69,91.07
Day 3 (21 June 2026),21 June 2026,7967,SG250032625,1191112556,26.85,17.08
Day 3 (21 June 2026),21 June 2026,8384,SG250033364,1191112557,23.8,12.74
Day 3 (21 June 2026),21 June 2026,5260,SG250034256,1191112559,41.1,45.26
Day 3 (21 June 2026),21 June 2026,3266,SG250034482,1191112561,49.46,66.01
Day 3 (21 June 2026),21 June 2026,6460,SG250036790,1191112565,35.49,32.77
Day 3 (21 June 2026),21 June 2026,5006,SG250037861,1191112567,42.1,47.9
Day 3 (21 June 2026),21 June 2026,9324,SG250038371,1191112568,8.56,2.96
Day 3 (21 June 2026),21 June 2026,4999,SG250038708,1191112569,42.11,47.98
Day 3 (21 June 2026),21 June 2026,5872,SG250039643,1191112572,38.44,38.89
Day 3 (21 June 2026),21 June 2026,8362,SG250039762,1191112573,23.84,12.97
Day 3 (21 June 2026),21 June 2026,6590,SG250041743,1191112575,34.83,31.41
Day 3 (21 June 2026),21 June 2026,2269,SG250044024,1191112577,54.11,76.39
Day 3 (21 June 2026),21 June 2026,670,SG250044369,1191112578,64.36,93.04
Day 3 (21 June 2026),21 June 2026,2116,SG250044550,1191112579,55.04,77.98
Day 3 (21 June 2026),21 June 2026,5792,SG250046100,1191112580,38.79,39.72
Day 3 (21 June 2026),21 June 2026,2924,SG250046265,1191112581,51.09,69.57
Day 3 (21 June 2026),21 June 2026,4321,SG250046541,1191112583,45.1,55.03
Day 3 (21 June 2026),21 June 2026,3354,SG250048027,1191112585,49.38,65.1
Day 3 (21 June 2026),21 June 2026,5751,SG250049260,1191112586,38.82,40.15
Day 3 (21 June 2026),21 June 2026,1602,SG250050272,1191112588,57.75,83.34
Day 3 (21 June 2026),21 June 2026,6725,SG250050626,1191112589,34.14,30.01
Day 3 (21 June 2026),21 June 2026,2618,SG250051452,1191112590,52.44,72.76
Day 3 (21 June 2026),21 June 2026,6631,SG250051607,1191112591,34.79,30.99
Day 3 (21 June 2026),21 June 2026,3757,SG250051763,1191112592,47.43,60.9
Day 3 (21 June 2026),21 June 2026,1790,SG250052521,1191112593,56.75,81.38
Day 3 (21 June 2026),21 June 2026,3884,SG250053870,1191112595,46.8,59.58
Day 3 (21 June 2026),21 June 2026,3341,SG250055842,1191112598,49.4,65.23
Day 3 (21 June 2026),21 June 2026,690,SG250056066,1191112599,64.06,92.83
Day 3 (21 June 2026),21 June 2026,7445,SG250056912,1191112600,30.16,22.51
Day 3 (21 June 2026),21 June 2026,411,SG250057657,1191112601,67.39,95.73
Day 3 (21 June 2026),21 June 2026,8514,SG250057926,1191112602,22.17,11.39
Day 3 (21 June 2026),21 June 2026,8060,SG250058140,1191112603,26.17,16.11
Day 3 (21 June 2026),21 June 2026,8879,SG250058408,1191112604,17.54,7.59
Day 3 (21 June 2026),21 June 2026,5372,SG250060558,1191112606,40.47,44.09
Day 3 (21 June 2026),21 June 2026,760,SG250061611,1191112611,63.38,92.1
Day 3 (21 June 2026),21 June 2026,6132,SG250062060,1191112612,37.42,36.18
Day 3 (21 June 2026),21 June 2026,4633,SG250062952,1191112614,43.76,51.79
Day 3 (21 June 2026),21 June 2026,2986,SG250064518,1191112615,50.77,68.93
Day 3 (21 June 2026),21 June 2026,1771,SG250065865,1191112617,56.77,81.58
Day 3 (21 June 2026),21 June 2026,7011,SG250065962,1191112618,32.76,27.03
Day 3 (21 June 2026),21 June 2026,7872,SG250067672,1191112621,27.49,18.07
Day 3 (21 June 2026),21 June 2026,5459,SG250069200,1191112623,40.13,43.19
Day 3 (21 June 2026),21 June 2026,7066,SG250069316,1191112624,32.39,26.46
Day 3 (21 June 2026),21 June 2026,7221,SG250071081,1191112625,31.49,24.85
Day 3 (21 June 2026),21 June 2026,7215,SG250071097,1191112626,31.5,24.91
Day 3 (21 June 2026),21 June 2026,3964,SG250072074,1191112629,46.46,58.75
Day 3 (21 June 2026),21 June 2026,5244,SG250073819,1191112632,41.12,45.43
Day 3 (21 June 2026),21 June 2026,7222,SG250075692,1191112633,31.49,24.84
Day 3 (21 June 2026),21 June 2026,3188,SG250075934,1191112634,49.79,66.83
Day 3 (21 June 2026),21 June 2026,2641,SG250080802,1191112636,52.42,72.52
Day 3 (21 June 2026),21 June 2026,6439,SG250081678,1191112639,35.78,32.99
Day 3 (21 June 2026),21 June 2026,3949,SG250081880,1191112640,46.72,58.9
Day 3 (21 June 2026),21 June 2026,1261,SG250082268,1191112642,59.74,86.88
Day 3 (21 June 2026),21 June 2026,8404,SG250082728,1191112645,23.5,12.53
Day 3 (21 June 2026),21 June 2026,9004,SG250084148,1191112647,15.84,6.29
Day 3 (21 June 2026),21 June 2026,3714,SG250084493,1191112648,47.72,61.35
Day 3 (21 June 2026),21 June 2026,6943,SG250085449,1191112650,33.1,27.74
Day 3 (21 June 2026),21 June 2026,5721,SG250087870,1191112653,39.08,40.46
Day 3 (21 June 2026),21 June 2026,8698,SG250087928,1191112654,20.19,9.47
Day 3 (21 June 2026),21 June 2026,8310,SG250088263,1191112655,24.19,13.51
Day 3 (21 June 2026),21 June 2026,9526,SG250088592,1191112656,0.55,0.85
Day 3 (21 June 2026),21 June 2026,9384,SG250089436,1191112659,6.52,2.33
Day 3 (21 June 2026),21 June 2026,577,SG250092090,1191112663,65.39,94.0
Day 3 (21 June 2026),21 June 2026,2127,SG250092444,1191112664,54.78,77.87
Day 3 (21 June 2026),21 June 2026,4676,SG250092765,1191112667,43.45,51.34
Day 3 (21 June 2026),21 June 2026,9348,SG250093491,1191112668,7.89,2.71
Day 3 (21 June 2026),21 June 2026,4634,SG250094272,1191112671,43.76,51.77
Day 3 (21 June 2026),21 June 2026,8454,SG250094465,1191112672,22.86,12.01
Day 3 (21 June 2026),21 June 2026,3022,SG250095165,1191112673,50.73,68.55
Day 3 (21 June 2026),21 June 2026,6492,SG250095744,1191112674,35.46,32.43
Day 3 (21 June 2026),21 June 2026,1240,SG250095992,1191112675,59.76,87.1
Day 3 (21 June 2026),21 June 2026,356,SG250098154,1191112678,68.08,96.3
Day 3 (21 June 2026),21 June 2026,1409,SG250098207,1191112679,58.75,85.34
Day 3 (21 June 2026),21 June 2026,4161,SG250099766,1191112681,45.74,56.7
Day 3 (21 June 2026),21 June 2026,6065,SG250100379,1191112684,37.49,36.88
Day 3 (21 June 2026),21 June 2026,8755,SG250101052,1191112686,19.47,8.88
Day 3 (21 June 2026),21 June 2026,1615,SG250101294,1191112687,57.74,83.2
Day 3 (21 June 2026),21 June 2026,2526,SG250102525,1191112690,53.06,73.72
Day 3 (21 June 2026),21 June 2026,27,SG250102887,1191112691,80.71,99.73
Day 3 (21 June 2026),21 June 2026,2075,SG250103137,1191112693,55.09,78.41
Day 3 (21 June 2026),21 June 2026,8511,SG250104224,1191112697,22.18,11.42
Day 3 (21 June 2026),21 June 2026,3987,SG250105015,1191112698,46.44,58.51
Day 3 (21 June 2026),21 June 2026,4354,SG250107002,1191112701,44.8,54.69
Day 3 (21 June 2026),21 June 2026,4416,SG250107986,1191112702,44.74,54.04
Day 3 (21 June 2026),21 June 2026,1494,SG250110384,1191112708,58.39,84.46
Day 3 (21 June 2026),21 June 2026,6591,SG250111492,1191112710,34.83,31.4
Day 3 (21 June 2026),21 June 2026,4765,SG250111534,1191112711,43.1,50.41
Day 3 (21 June 2026),21 June 2026,1370,SG250111596,1191112712,59.07,85.75
Day 3 (21 June 2026),21 June 2026,5158,SG250112302,1191112714,41.46,46.32
Day 3 (21 June 2026),21 June 2026,8859,SG250116057,1191112716,17.84,7.8
Day 3 (21 June 2026),21 June 2026,643,SG250117479,1191112719,64.42,93.32
Day 3 (21 June 2026),21 June 2026,156,SG250117531,1191112720,72.73,98.39
Day 3 (21 June 2026),21 June 2026,7985,SG250118038,1191112722,26.84,16.89
Day 3 (21 June 2026),21 June 2026,4309,SG250118480,1191112723,45.11,55.16
Day 3 (21 June 2026),21 June 2026,3747,SG250119433,1191112725,47.44,61.01
Day 3 (21 June 2026),21 June 2026,8854,SG250119784,1191112726,17.85,7.85
Day 3 (21 June 2026),21 June 2026,736,SG250119952,1191112728,63.42,92.35
Day 3 (21 June 2026),21 June 2026,1090,SG250123346,1191112731,61.03,88.66
Day 3 (21 June 2026),21 June 2026,9580,SG250123897,1191112732,-2.75,0.29
Day 3 (21 June 2026),21 June 2026,7117,SG250126600,1191112737,32.16,25.93
Day 3 (21 June 2026),21 June 2026,9286,SG250126930,1191112739,9.78,3.35
Day 3 (21 June 2026),21 June 2026,6646,SG250127313,1191112741,34.76,30.83
Day 3 (21 June 2026),21 June 2026,2710,SG250128362,1191112742,52.09,71.8
Day 3 (21 June 2026),21 June 2026,437,SG250129625,1191112745,67.05,95.46
Day 3 (21 June 2026),21 June 2026,1756,SG250130758,1191112746,57.07,81.73
Day 3 (21 June 2026),21 June 2026,7185,SG250131782,1191112748,31.8,25.22
Day 3 (21 June 2026),21 June 2026,8517,SG250132067,1191112751,22.15,11.36
Day 3 (21 June 2026),21 June 2026,7934,SG250132121,1191112752,27.13,17.42
Day 3 (21 June 2026),21 June 2026,293,SG250132144,1191112753,69.38,96.96
Day 3 (21 June 2026),21 June 2026,557,SG250132435,1191112754,65.42,94.21
Day 3 (21 June 2026),21 June 2026,4291,SG250133951,1191112757,45.12,55.35
Day 3 (21 June 2026),21 June 2026,1209,SG250134940,1191112759,60.07,87.43
Day 3 (21 June 2026),21 June 2026,8673,SG250138345,1191112762,20.48,9.73
Day 3 (21 June 2026),21 June 2026,7439,SG250139420,1191112764,30.17,22.58
Day 3 (21 June 2026),21 June 2026,5710,SG250139974,1191112766,39.1,40.57
Day 3 (21 June 2026),21 June 2026,2843,SG250140065,1191112767,51.42,70.42
Day 3 (21 June 2026),21 June 2026,2826,SG250140934,1191112769,51.43,70.59
Day 3 (21 June 2026),21 June 2026,3885,SG250140951,1191112770,46.8,59.57
Day 3 (21 June 2026),21 June 2026,6676,SG250141390,1191112771,34.47,30.52
Day 3 (21 June 2026),21 June 2026,5429,SG250143969,1191112772,40.15,43.5
Day 3 (21 June 2026),21 June 2026,5373,SG250144076,1191112775,40.47,44.08
Day 3 (21 June 2026),21 June 2026,7033,SG250144194,1191112777,32.48,26.8
Day 3 (21 June 2026),21 June 2026,7091,SG250144587,1191112778,32.17,26.2
Day 3 (21 June 2026),21 June 2026,9161,SG250145171,1191112779,13.15,4.65
Day 3 (21 June 2026),21 June 2026,8747,SG250146638,1191112780,19.5,8.96
Day 3 (21 June 2026),21 June 2026,5920,SG250147635,1191112781,38.14,38.39
Day 3 (21 June 2026),21 June 2026,4355,SG250149157,1191112784,44.8,54.68
Day 3 (21 June 2026),21 June 2026,4545,SG250150325,1191112789,44.12,52.7
Day 3 (21 June 2026),21 June 2026,7276,SG250002447,1201103921,31.15,24.27
Day 3 (21 June 2026),21 June 2026,3267,SG250003659,1201103922,49.46,66.0
Day 3 (21 June 2026),21 June 2026,8194,SG250004606,1201103923,25.18,14.72
Day 3 (21 June 2026),21 June 2026,317,SG250006145,1201103924,69.04,96.71
Day 3 (21 June 2026),21 June 2026,5159,SG250007425,1201103926,41.46,46.31
Day 3 (21 June 2026),21 June 2026,5690,SG250009423,1201103928,39.12,40.78
Day 3 (21 June 2026),21 June 2026,2087,SG250013856,1201103929,55.08,78.29
Day 3 (21 June 2026),21 June 2026,4677,SG250015231,1201103930,43.45,51.33
Day 3 (21 June 2026),21 June 2026,3921,SG250016786,1201103932,46.77,59.2
Day 3 (21 June 2026),21 June 2026,6066,SG250021630,1201103935,37.49,36.87
Day 3 (21 June 2026),21 June 2026,7901,SG250024764,1201103936,27.18,17.77
Day 3 (21 June 2026),21 June 2026,3800,SG250025761,1201103939,47.13,60.46
Day 3 (21 June 2026),21 June 2026,2858,SG250025892,1201103940,51.41,70.26
Day 3 (21 June 2026),21 June 2026,6250,SG250026321,1201103941,36.77,34.95
Day 3 (21 June 2026),21 June 2026,8379,SG250028221,1201103942,23.81,12.79
Day 3 (21 June 2026),21 June 2026,8785,SG250028521,1201103943,18.87,8.57
Day 3 (21 June 2026),21 June 2026,140,SG250028631,1201103944,73.37,98.55
Day 3 (21 June 2026),21 June 2026,5963,SG250028726,1201103945,38.06,37.94
Day 3 (21 June 2026),21 June 2026,2827,SG250029201,1201103946,51.43,70.58
Day 3 (21 June 2026),21 June 2026,4206,SG250032955,1201103948,45.46,56.23
Day 3 (21 June 2026),21 June 2026,714,SG250034504,1201103950,63.74,92.58
Day 3 (21 June 2026),21 June 2026,7698,SG250035214,1201103951,28.5,19.88
Day 3 (21 June 2026),21 June 2026,566,SG250036018,1201103952,65.4,94.12
Day 3 (21 June 2026),21 June 2026,9118,SG250038231,1201103953,13.84,5.1
Day 3 (21 June 2026),21 June 2026,5752,SG250039261,1201103955,38.82,40.14
Day 3 (21 June 2026),21 June 2026,6694,SG250042829,1201103957,34.44,30.33
Day 3 (21 June 2026),21 June 2026,9367,SG250045644,1201103960,6.9,2.51
Day 3 (21 June 2026),21 June 2026,7507,SG250045884,1201103961,29.81,21.87
Day 3 (21 June 2026),21 June 2026,7968,SG250046317,1201103962,26.85,17.07
Day 3 (21 June 2026),21 June 2026,6699,SG250046707,1201103964,34.43,30.28
Day 3 (21 June 2026),21 June 2026,6503,SG250047259,1201103965,35.44,32.32
Day 3 (21 June 2026),21 June 2026,1757,SG250047289,1201103967,57.07,81.72
Day 3 (21 June 2026),21 June 2026,7026,SG250047739,1201103968,32.49,26.88
Day 3 (21 June 2026),21 June 2026,4050,SG250049416,1201103969,46.11,57.85
Day 3 (21 June 2026),21 June 2026,2956,SG250050600,1201103970,51.03,69.24
Day 3 (21 June 2026),21 June 2026,6091,SG250050710,1201103971,37.48,36.61
Day 3 (21 June 2026),21 June 2026,6002,SG250051312,1201103972,37.79,37.54
Day 3 (21 June 2026),21 June 2026,8145,SG250053148,1201103973,25.52,15.23
Day 3 (21 June 2026),21 June 2026,333,SG250055481,1201103974,68.72,96.54
Day 3 (21 June 2026),21 June 2026,8146,SG250055881,1201103975,25.52,15.22
Day 3 (21 June 2026),21 June 2026,1530,SG250056294,1201103976,58.08,84.08
Day 3 (21 June 2026),21 June 2026,305,SG250057586,1201103979,69.06,96.84
Day 3 (21 June 2026),21 June 2026,4678,SG250058158,1201103980,43.45,51.32
Day 3 (21 June 2026),21 June 2026,8686,SG250058177,1201103981,20.2,9.6
Day 3 (21 June 2026),21 June 2026,489,SG250059189,1201103982,66.39,94.92
Day 3 (21 June 2026),21 June 2026,7459,SG250063765,1201103985,30.14,22.37
